X,Y,Z,
0.403911,0.0354634,1.50796,
0.413356,0.034889,1.50702,
0.42279,0.0343799,1.50598,
0.431554,0.0339639,1.50497,
0.440355,0.033589,1.50395,
0.450018,0.0332051,1.50287,
0.462796,0.0327495,1.50145,
0.477302,0.0323066,1.49979,
0.491832,0.0319314,1.49808,
0.506337,0.0316428,1.49641,
0.518939,0.0314655,1.49502,
0.531598,0.0313384,1.49365,
0.547791,0.0312184,1.49187,
0.563979,0.0311414,1.49004,
0.578376,0.0311109,1.4884,
0.588025,0.0311009,1.48733,
0.604407,0.03109,1.48563,
0.623183,0.0310719,1.48393,
0.642866,0.031097,1.48222,
0.662554,0.0311693,1.48061,
0.677466,0.0312514,1.47944,
0.692477,0.0313522,1.47829,
0.706887,0.0314597,1.4772,
0.720463,0.0315717,1.47618,
0.734024,0.0316921,1.47518,
0.747585,0.0318279,1.47419,
0.761147,0.0319792,1.4732,
0.774745,0.0321469,1.47224,
0.792919,0.032394,1.471,
0.811254,0.032664,1.46983,
0.835732,0.0330247,1.46845,
0.866797,0.0334263,1.46694,
0.898243,0.0338069,1.46551,
0.929688,0.0342216,1.46409,
0.960483,0.0346522,1.4627,
0.991271,0.0350964,1.46135,
1.01021,0.0353673,1.46055,
1.02424,0.0355613,1.46001,
1.04332,0.0358199,1.4593,
1.07061,0.0361914,1.45832,
1.10395,0.0366556,1.45715,
1.13744,0.0371312,1.45599,
1.16349,0.0374924,1.45514,
1.18963,0.0378334,1.45434,
1.21097,0.0380922,1.45373,
1.23251,0.0383421,1.45315,
1.25827,0.0386406,1.4525,
1.29386,0.0390383,1.45165,
1.33278,0.0394493,1.45079,
1.37189,0.0398664,1.44998,
1.41671,0.0403685,1.4491,
1.45963,0.0408778,1.4483,
1.48336,0.0411665,1.44787,
1.52108,0.0416234,1.44719,
1.55592,0.0420476,1.44657,
1.59074,0.0424787,1.44594,
1.62384,0.0428927,1.44537,
1.65693,0.0433097,1.44482,
1.69015,0.0437362,1.44432,
1.72894,0.0442211,1.44377,
1.76787,0.0446842,1.44323,
1.80296,0.0450965,1.44275,
1.83805,0.0455002,1.44226,
1.87193,0.0458726,1.44179,
1.90588,0.0462227,1.44131,
1.93383,0.0465052,1.44093,
1.96518,0.0468336,1.4405,
1.99313,0.047139,1.44012,
2.02318,0.0474824,1.43972,
2.05259,0.0478313,1.43933,
2.08199,0.0481851,1.43895,
2.11138,0.0485398,1.43858,
2.1408,0.0488952,1.43822,
2.18083,0.0493751,1.43773,
2.21648,0.0498011,1.43731,
2.25213,0.0502306,1.43689,
2.28779,0.0506622,1.43647,
2.32344,0.051093,1.43605,
2.35909,0.0515213,1.43564,
2.3947,0.0519415,1.43523,
2.43032,0.0523491,1.43484,
2.46603,0.0527442,1.43446,
2.4977,0.0530828,1.43414,
2.5358,0.0534805,1.43378,
2.58145,0.0539592,1.43335,
2.62995,0.0544757,1.4329,
2.67857,0.0549976,1.43244,
2.72214,0.0554659,1.43203,
2.76581,0.0559296,1.43163,
2.81005,0.0563947,1.43124,
2.86632,0.0569883,1.43073,
2.91495,0.0574865,1.4303,
2.95304,0.0578534,1.42998,
2.99117,0.0581974,1.42967,
3.02394,0.0584877,1.42941,
3.05672,0.0587771,1.42914,
3.09093,0.0590812,1.42887,
3.12515,0.0593856,1.42859,
3.16652,0.0597571,1.42827,
3.21537,0.060199,1.42789,
3.25264,0.0605341,1.42761,
3.28011,0.0607803,1.4274,
3.31908,0.0611296,1.4271,
3.35806,0.0614794,1.4268,
3.39647,0.0618219,1.4265,
3.42885,0.0621068,1.42626,
3.45749,0.0623558,1.42604,
3.48615,0.0626021,1.42583,
3.51481,0.0628436,1.42563,
3.55518,0.0631842,1.42534,
3.59524,0.0635275,1.42505,
3.63528,0.0638734,1.42477,
3.66468,0.0641288,1.42456,
3.69404,0.064387,1.42436,
3.72342,0.0646469,1.42415,
3.77531,0.0651042,1.4238,
3.82721,0.0655561,1.42346,
3.8791,0.0660022,1.42312,
3.91666,0.0663201,1.42287,
3.94487,0.0665549,1.4227,
3.98244,0.0668724,1.42245,
4.03927,0.0673602,1.42208,
4.08429,0.0677456,1.42179,
4.10886,0.0679523,1.42163,
4.13345,0.0681554,1.42148,
4.15804,0.0683557,1.42133,
4.19693,0.0686727,1.4211,
4.22682,0.0689175,1.42092,
4.2567,0.0691628,1.42074,
4.28658,0.0694084,1.42056,
4.31647,0.0696538,1.42038,
4.34659,0.0699,1.4202,
4.38297,0.0701958,1.41998,
4.41935,0.0704901,1.41977,
4.45576,0.0707843,1.41956,
4.49538,0.0711111,1.41933,
4.53416,0.0714405,1.4191,
4.56451,0.0717015,1.41891,
4.59487,0.0719616,1.41873,
4.62054,0.0721794,1.41858,
4.64155,0.0723549,1.41845,
4.657,0.0724818,1.41837,
4.66177,0.0725208,1.41834,
4.67554,0.0726328,1.41826,
4.68932,0.072744,1.41819,
4.7031,0.0728549,1.41811,
4.71688,0.0729657,1.41804,
4.72793,0.0730543,1.41798,
4.73898,0.073143,1.41792,
4.75003,0.0732316,1.41786,
4.77239,0.0734109,1.41773,
4.79445,0.0735878,1.41762,
4.81613,0.0737616,1.4175,
4.8378,0.0739353,1.41738,
4.85948,0.0741089,1.41726,
4.88091,0.0742803,1.41715,
4.90193,0.0744484,1.41703,
4.92295,0.0746161,1.41692,
4.94386,0.0747829,1.4168,
4.96445,0.0749471,1.41669,
4.98505,0.0751112,1.41658,
5.00565,0.075275,1.41647,
5.02615,0.0754379,1.41635,
5.04637,0.0755985,1.41624,
5.06659,0.0757588,1.41613,
5.08673,0.0759182,1.41603,
5.12106,0.0761897,1.41584,
5.14087,0.076346,1.41573,
5.16044,0.0765004,1.41562,
5.18025,0.0766564,1.41552,
5.19976,0.0768098,1.41541,
5.23384,0.0770776,1.41523,
5.25288,0.0772268,1.41512,
5.28686,0.0774931,1.41494,
5.29393,0.0775484,1.4149,
5.301,0.0776037,1.41486,
5.30807,0.077659,1.41482,
5.31515,0.0777143,1.41479,
5.32222,0.0777694,1.41475,
5.32929,0.0778246,1.41471,
5.33636,0.0778798,1.41467,
5.34343,0.077935,1.41463,
5.34577,0.0779532,1.41462,
5.34694,0.0779623,1.41461,
5.34723,0.0779646,1.41461,
5.34738,0.0779658,1.41461,
5.34745,0.0779663,1.41461,
5.34747,0.0779665,1.41461,
5.34748,0.0779665,1.41461,
5.34748,0.0779666,1.41461,
-0.220141,0.0316179,1.48642,
-0.220135,0.0318471,1.48641,
-0.220128,0.0320763,1.48641,
-0.220121,0.0323053,1.4864,
-0.220113,0.0325364,1.4864,
-0.220104,0.0327674,1.48639,
-0.220095,0.0329983,1.48638,
-0.220085,0.0332289,1.48638,
-0.220073,0.0334594,1.48637,
-0.22006,0.0336898,1.48636,
-0.220046,0.0339208,1.48635,
-0.220031,0.0341517,1.48634,
-0.220014,0.0343823,1.48633,
-0.219996,0.0346132,1.48632,
-0.219976,0.0348439,1.4863,
-0.219955,0.0350734,1.48629,
-0.219932,0.0353022,1.48627,
-0.219908,0.0355308,1.48626,
-0.219883,0.0357591,1.48624,
-0.219855,0.0359878,1.48622,
-0.219826,0.0362163,1.48621,
-0.219797,0.0364401,1.48619,
-0.219765,0.036663,1.48617,
-0.219732,0.0368856,1.48615,
-0.219698,0.0371078,1.48613,
-0.219661,0.0373304,1.4861,
-0.219623,0.0375526,1.48608,
-0.219585,0.037766,1.48606,
-0.219546,0.0379785,1.48604,
-0.219505,0.0381905,1.48601,
-0.219462,0.0384022,1.48599,
-0.219418,0.0386141,1.48596,
-0.219372,0.0388255,1.48594,
-0.219327,0.0390237,1.48591,
-0.219281,0.0392209,1.48589,
-0.219233,0.0394178,1.48586,
-0.219184,0.0396142,1.48583,
-0.219092,0.0399629,1.48578,
-0.218996,0.04031,1.48573,
-0.218894,0.0406578,1.48568,
-0.218787,0.0410039,1.48562,
-0.218672,0.0413559,1.48557,
-0.218552,0.0417056,1.48551,
-0.21842,0.0420711,1.48545,
-0.218282,0.0424341,1.48538,
-0.218135,0.0428004,1.48531,
-0.217884,0.0433893,1.4852,
-0.217617,0.043971,1.48508,
-0.217306,0.044604,1.48495,
-0.217146,0.0449168,1.48488,
-0.217029,0.04514,1.48483,
-0.216864,0.0454424,1.48476,
-0.21669,0.0457498,1.48469,
-0.216553,0.0459812,1.48463,
-0.216413,0.0462085,1.48458,
-0.216266,0.0464363,1.48453,
-0.216075,0.0467206,1.48446,
-0.215881,0.0470017,1.48439,
-0.215718,0.0472337,1.48434,
-0.215554,0.047463,1.48428,
-0.215388,0.0476909,1.48423,
-0.215167,0.0479872,1.48415,
-0.214944,0.0482812,1.48408,
-0.214717,0.0485729,1.484,
-0.214487,0.0488617,1.48392,
-0.214232,0.049176,1.48384,
-0.213973,0.0494864,1.48375,
-0.213702,0.0498021,1.48366,
-0.213456,0.0500806,1.48358,
-0.213177,0.0503862,1.4835,
-0.212858,0.0507212,1.48341,
-0.21258,0.0510034,1.48333,
-0.212295,0.0512846,1.48325,
-0.211992,0.0515734,1.48316,
-0.211683,0.0518594,1.48308,
-0.211296,0.0522064,1.48298,
-0.210903,0.0525489,1.48288,
-0.21042,0.0529591,1.48275,
-0.20993,0.0533621,1.48263,
-0.20943,0.053761,1.48251,
-0.2089,0.0541711,1.48239,
-0.208507,0.0544659,1.4823,
-0.208119,0.0547489,1.48221,
-0.207729,0.0550273,1.48212,
-0.207277,0.0553425,1.48202,
-0.206731,0.0557148,1.4819,
-0.206183,0.0560812,1.48178,
-0.205582,0.0564759,1.48166,
-0.205022,0.0568338,1.48155,
-0.204578,0.0571104,1.48146,
-0.204226,0.057324,1.4814,
-0.203871,0.0575342,1.48133,
-0.203512,0.0577418,1.48127,
-0.20315,0.057947,1.4812,
-0.202561,0.0582718,1.4811,
-0.201954,0.0585984,1.481,
-0.201344,0.05892,1.4809,
-0.200757,0.0592227,1.4808,
-0.200141,0.059534,1.4807,
-0.19958,0.0598126,1.48062,
-0.199021,0.0600875,1.48053,
-0.19846,0.0603586,1.48045,
-0.197897,0.060626,1.48037,
-0.197332,0.0608898,1.48029,
-0.196764,0.0611506,1.48021,
-0.196154,0.061426,1.48013,
-0.195461,0.061731,1.48004,
-0.194764,0.0620291,1.47996,
-0.194062,0.0623195,1.47987,
-0.193351,0.0626059,1.47979,
-0.1926,0.0629047,1.47971,
-0.191848,0.0632018,1.47963,
-0.190819,0.0636025,1.47953,
-0.18979,0.0639898,1.47942,
-0.188751,0.064364,1.47932,
-0.187824,0.0646873,1.47924,
-0.186895,0.0650054,1.47916,
-0.186425,0.0651652,1.47913,
-0.185956,0.0653238,1.47909,
-0.185487,0.065482,1.47906,
-0.185019,0.0656399,1.47903,
-0.184549,0.0657979,1.479,
-0.184077,0.0659549,1.47897,
-0.183081,0.0662797,1.47892,
-0.181372,0.0668189,1.47883,
-0.179477,0.067399,1.47875,
-0.177578,0.0679669,1.47868,
-0.175625,0.0685356,1.47862,
-0.17427,0.0689186,1.47858,
-0.17291,0.0692918,1.47856,
-0.171972,0.0695431,1.47854,
-0.17102,0.0697934,1.47853,
-0.170087,0.0700356,1.47852,
-0.169151,0.0702752,1.47852,
-0.168215,0.0705112,1.47852,
-0.167269,0.0707455,1.47853,
-0.16588,0.0710828,1.47855,
-0.164399,0.0714342,1.47857,
-0.162917,0.0717786,1.47859,
-0.161432,0.072116,1.47861,
-0.159922,0.0724521,1.47864,
-0.158181,0.0728324,1.47868,
-0.156404,0.0732159,1.47873,
-0.154624,0.073598,1.4788,
-0.153005,0.0739445,1.47887,
-0.15127,0.0743153,1.47897,
-0.149035,0.07479,1.47911,
-0.147046,0.0752019,1.47924,
-0.145037,0.0756056,1.47937,
-0.142476,0.0761017,1.47956,
-0.139953,0.0765723,1.47975,
-0.13743,0.0770314,1.47995,
-0.134907,0.0774832,1.48016,
-0.132384,0.0779282,1.48039,
-0.130079,0.0783254,1.4806,
-0.1277,0.0787158,1.48082,
-0.124329,0.0792387,1.48113,
-0.121383,0.0796813,1.48142,
-0.118462,0.0801104,1.48171,
-0.11635,0.0804146,1.48194,
-0.11342,0.0808251,1.48226,
-0.110153,0.0812619,1.48262,
-0.106884,0.0816767,1.48299,
-0.104265,0.0819919,1.48329,
-0.101614,0.0822961,1.48359,
-0.098986,0.0825863,1.48389,
-0.0963571,0.0828685,1.48421,
-0.0919854,0.0833181,1.48476,
-0.0870809,0.0837913,1.4854,
-0.0833243,0.0841231,1.48589,
-0.0794783,0.0844278,1.4864,
-0.0746069,0.0847681,1.48705,
-0.0698097,0.0850689,1.48773,
-0.0662716,0.0852698,1.48825,
-0.0627696,0.0854471,1.48878,
-0.059296,0.085596,1.48933,
-0.0561763,0.0857065,1.48983,
-0.0533326,0.0857916,1.49028,
-0.0502103,0.0858727,1.49078,
-0.0470612,0.0859437,1.49128,
-0.0439113,0.086004,1.49177,
-0.040766,0.0860543,1.49226,
-0.0365094,0.0861071,1.49292,
-0.0312149,0.0861421,1.49376,
-0.0262213,0.0861363,1.49454,
-0.0212663,0.0860899,1.49533,
-0.0162936,0.0859993,1.49614,
-0.0108576,0.0858455,1.49702,
-0.00540217,0.0856503,1.4979,
0.000297921,0.0854199,1.49883,
0.00690458,0.0851152,1.49988,
0.0109664,0.0849087,1.50053,
0.0161885,0.0846212,1.50137,
0.0213061,0.0843065,1.5022,
0.0270268,0.0838848,1.5031,
0.0306831,0.0835788,1.50368,
0.0343809,0.0832366,1.50426,
0.0379276,0.082887,1.50483,
0.0427533,0.0823882,1.50561,
0.0475801,0.0818683,1.50637,
0.0524019,0.0813223,1.50711,
0.0577886,0.0806721,1.50795,
0.0646614,0.0797987,1.50898,
0.0719363,0.0788498,1.51,
0.0767762,0.078212,1.51062,
0.0816244,0.0775715,1.51123,
0.086469,0.0769246,1.51183,
0.0936892,0.0759236,1.51271,
0.0996172,0.0750612,1.51342,
0.105256,0.0742076,1.51408,
0.110862,0.073327,1.51471,
0.116485,0.0724293,1.51532,
0.122189,0.0715247,1.51588,
0.127898,0.0706278,1.51639,
0.133601,0.0697395,1.51686,
0.141278,0.0685362,1.5174,
0.149797,0.0671615,1.51793,
0.157484,0.0658801,1.51837,
0.165138,0.0645737,1.51875,
0.172789,0.0632408,1.51907,
0.180437,0.0618835,1.51933,
0.18742,0.0606493,1.5195,
0.194404,0.059447,1.51961,
0.201395,0.0582759,1.51966,
0.207448,0.0572902,1.51966,
0.213427,0.05633,1.51964,
0.219353,0.0553766,1.51963,
0.225278,0.0544192,1.51967,
0.230433,0.053583,1.51973,
0.236421,0.0526261,1.51977,
0.243887,0.0514886,1.51968,
0.250149,0.0505964,1.5195,
0.258417,0.0494999,1.51915,
0.272919,0.0477198,1.51844,
0.283939,0.0464322,1.51781,
0.29455,0.0452156,1.51714,
0.305141,0.0440146,1.51641,
0.315658,0.0428481,1.51563,
0.326157,0.0417419,1.51478,
0.335354,0.0408417,1.51402,
0.344648,0.0399908,1.5132,
0.355144,0.0390911,1.51223,
0.36564,0.0382535,1.5112,
0.372183,0.0377533,1.51057,
0.378747,0.0372576,1.51001,
0.385333,0.0367634,1.50951,
0.394619,0.0360903,1.50878,
0.403911,0.0354634,1.50796,
0.413356,0.034889,1.50702,
0.42279,0.0343799,1.50598,
0.431554,0.0339639,1.50497,
0.440355,0.033589,1.50395,
0.450018,0.0332051,1.50287,
0.462796,0.0327495,1.50145,
0.477302,0.0323066,1.49979,
0.491832,0.0319314,1.49808,
0.506337,0.0316428,1.49641,
0.518939,0.0314655,1.49502,
0.531598,0.0313384,1.49365,
0.547791,0.0312184,1.49187,
0.563979,0.0311414,1.49004,
0.578376,0.0311109,1.4884,
0.588025,0.0311009,1.48733,
0.604407,0.03109,1.48563,
0.623183,0.0310719,1.48393,
0.642866,0.031097,1.48222,
0.662554,0.0311693,1.48061,
0.677466,0.0312514,1.47944,
0.692477,0.0313522,1.47829,
0.706887,0.0314597,1.4772,
0.720463,0.0315717,1.47618,
0.734024,0.0316921,1.47518,
0.747585,0.0318279,1.47419,
0.761147,0.0319792,1.4732,
0.774745,0.0321469,1.47224,
0.792919,0.032394,1.471,
0.811254,0.032664,1.46983,
0.835732,0.0330247,1.46845,
0.866797,0.0334263,1.46694,
0.898243,0.0338069,1.46551,
0.929688,0.0342216,1.46409,
0.960483,0.0346522,1.4627,
0.991271,0.0350964,1.46135,
1.01021,0.0353673,1.46055,
1.02424,0.0355613,1.46001,
1.04332,0.0358199,1.4593,
1.07061,0.0361914,1.45832,
1.10395,0.0366556,1.45715,
1.13744,0.0371312,1.45599,
1.16349,0.0374924,1.45514,
1.18963,0.0378334,1.45434,
1.21097,0.0380922,1.45373,
1.23251,0.0383421,1.45315,
1.25827,0.0386406,1.4525,
1.29386,0.0390383,1.45165,
1.33278,0.0394493,1.45079,
1.37189,0.0398664,1.44998,
1.41671,0.0403685,1.4491,
1.45963,0.0408778,1.4483,
1.48336,0.0411665,1.44787,
1.52108,0.0416234,1.44719,
1.55592,0.0420476,1.44657,
1.59074,0.0424787,1.44594,
1.62384,0.0428927,1.44537,
1.65693,0.0433097,1.44482,
1.69015,0.0437362,1.44432,
1.72894,0.0442211,1.44377,
1.76787,0.0446842,1.44323,
1.80296,0.0450965,1.44275,
1.83805,0.0455002,1.44226,
1.87193,0.0458726,1.44179,
1.90588,0.0462227,1.44131,
1.93383,0.0465052,1.44093,
1.96518,0.0468336,1.4405,
1.99313,0.047139,1.44012,
2.02318,0.0474824,1.43972,
2.05259,0.0478313,1.43933,
2.08199,0.0481851,1.43895,
2.11138,0.0485398,1.43858,
2.1408,0.0488952,1.43822,
2.18083,0.0493751,1.43773,
2.21648,0.0498011,1.43731,
2.25213,0.0502306,1.43689,
2.28779,0.0506622,1.43647,
2.32344,0.051093,1.43605,
2.35909,0.0515213,1.43564,
2.3947,0.0519415,1.43523,
2.43032,0.0523491,1.43484,
2.46603,0.0527442,1.43446,
2.4977,0.0530828,1.43414,
2.5358,0.0534805,1.43378,
2.58145,0.0539592,1.43335,
2.62995,0.0544757,1.4329,
2.67857,0.0549976,1.43244,
2.72214,0.0554659,1.43203,
2.76581,0.0559296,1.43163,
2.81005,0.0563947,1.43124,
2.86632,0.0569883,1.43073,
2.91495,0.0574865,1.4303,
2.95304,0.0578534,1.42998,
2.99117,0.0581974,1.42967,
3.02394,0.0584877,1.42941,
3.05672,0.0587771,1.42914,
3.09093,0.0590812,1.42887,
3.12515,0.0593856,1.42859,
3.16652,0.0597571,1.42827,
3.21537,0.060199,1.42789,
3.25264,0.0605341,1.42761,
3.28011,0.0607803,1.4274,
3.31908,0.0611296,1.4271,
3.35806,0.0614794,1.4268,
3.39647,0.0618219,1.4265,
3.42885,0.0621068,1.42626,
3.45749,0.0623558,1.42604,
3.48615,0.0626021,1.42583,
3.51481,0.0628436,1.42563,
3.55518,0.0631842,1.42534,
3.59524,0.0635275,1.42505,
3.63528,0.0638734,1.42477,
3.66468,0.0641288,1.42456,
3.69404,0.064387,1.42436,
3.72342,0.0646469,1.42415,
3.77531,0.0651042,1.4238,
3.82721,0.0655561,1.42346,
3.8791,0.0660022,1.42312,
3.91666,0.0663201,1.42287,
3.94487,0.0665549,1.4227,
3.98244,0.0668724,1.42245,
4.03927,0.0673602,1.42208,
4.08429,0.0677456,1.42179,
4.10886,0.0679523,1.42163,
4.13345,0.0681554,1.42148,
4.15804,0.0683557,1.42133,
4.19693,0.0686727,1.4211,
4.22682,0.0689175,1.42092,
4.2567,0.0691628,1.42074,
4.28658,0.0694084,1.42056,
4.31647,0.0696538,1.42038,
4.34659,0.0699,1.4202,
4.38297,0.0701958,1.41998,
4.41935,0.0704901,1.41977,
4.45576,0.0707843,1.41956,
4.49538,0.0711111,1.41933,
4.53416,0.0714405,1.4191,
4.56451,0.0717015,1.41891,
4.59487,0.0719616,1.41873,
4.62054,0.0721794,1.41858,
4.64155,0.0723549,1.41845,
4.657,0.0724818,1.41837,
4.66177,0.0725208,1.41834,
4.67554,0.0726328,1.41826,
4.68932,0.072744,1.41819,
4.7031,0.0728549,1.41811,
4.71688,0.0729657,1.41804,
4.72793,0.0730543,1.41798,
4.73898,0.073143,1.41792,
4.75003,0.0732316,1.41786,
4.77239,0.0734109,1.41773,
4.79445,0.0735878,1.41762,
4.81613,0.0737616,1.4175,
4.8378,0.0739353,1.41738,
4.85948,0.0741089,1.41726,
4.88091,0.0742803,1.41715,
4.90193,0.0744484,1.41703,
4.92295,0.0746161,1.41692,
4.94386,0.0747829,1.4168,
4.96445,0.0749471,1.41669,
4.98505,0.0751112,1.41658,
5.00565,0.075275,1.41647,
5.02615,0.0754379,1.41635,
5.04637,0.0755985,1.41624,
5.06659,0.0757588,1.41613,
5.08673,0.0759182,1.41603,
5.12106,0.0761897,1.41584,
5.14087,0.076346,1.41573,
5.16044,0.0765004,1.41562,
5.18025,0.0766564,1.41552,
5.19976,0.0768098,1.41541,
5.23384,0.0770776,1.41523,
5.25288,0.0772268,1.41512,
5.28686,0.0774931,1.41494,
5.29393,0.0775484,1.4149,
5.301,0.0776037,1.41486,
5.30807,0.077659,1.41482,
5.31515,0.0777143,1.41479,
5.32222,0.0777694,1.41475,
5.32929,0.0778246,1.41471,
5.33636,0.0778798,1.41467,
5.34343,0.077935,1.41463,
5.34577,0.0779532,1.41462,
5.34694,0.0779623,1.41461,
5.34723,0.0779646,1.41461,
5.34738,0.0779658,1.41461,
5.34745,0.0779663,1.41461,
5.34747,0.0779665,1.41461,
5.34748,0.0779665,1.41461,
5.34748,0.0779666,1.41461,
-0.221606,0.0316179,1.48401,
-0.2216,0.0318283,1.48401,
-0.221592,0.0320794,1.484,
-0.221583,0.0323305,1.48398,
-0.221573,0.0325996,1.48397,
-0.221562,0.0328686,1.48396,
-0.221549,0.0331371,1.48394,
-0.221535,0.0334053,1.48392,
-0.221518,0.0336734,1.4839,
-0.221498,0.0339555,1.48388,
-0.221476,0.0342372,1.48385,
-0.221452,0.0345186,1.48382,
-0.221424,0.0347996,1.48379,
-0.221393,0.0350926,1.48376,
-0.221359,0.0353833,1.48372,
-0.221321,0.0356731,1.48368,
-0.221281,0.0359632,1.48363,
-0.221239,0.0362381,1.48359,
-0.221203,0.0364607,1.48355,
-0.221165,0.0366819,1.48351,
-0.221135,0.0368437,1.48348,
-0.221105,0.0370046,1.48345,
-0.221074,0.0371652,1.48342,
-0.221041,0.0373254,1.48339,
-0.221008,0.0374832,1.48336,
-0.220974,0.0376402,1.48333,
-0.220939,0.0377968,1.48329,
-0.220902,0.037953,1.48326,
-0.220864,0.0381103,1.48323,
-0.220825,0.0382671,1.48319,
-0.220785,0.0384234,1.48315,
-0.220735,0.0386065,1.48311,
-0.220671,0.0388371,1.48305,
-0.220587,0.0391187,1.48298,
-0.220497,0.0394067,1.48291,
-0.220412,0.0396634,1.48284,
-0.220324,0.0399177,1.48277,
-0.220232,0.0401705,1.4827,
-0.220118,0.0404667,1.48261,
-0.220004,0.04075,1.48253,
-0.219885,0.0410308,1.48244,
-0.219761,0.0413089,1.48235,
-0.219632,0.0415841,1.48226,
-0.219498,0.0418569,1.48217,
-0.219339,0.0421658,1.48206,
-0.219153,0.0425109,1.48194,
-0.21896,0.0428517,1.48182,
-0.218762,0.0431881,1.48169,
-0.218544,0.0435448,1.48155,
-0.21837,0.0438212,1.48143,
-0.218214,0.0440611,1.48133,
-0.218059,0.0442904,1.48124,
-0.217901,0.0445142,1.48114,
-0.217784,0.0446742,1.48107,
-0.217665,0.0448335,1.481,
-0.217544,0.0449912,1.48093,
-0.217396,0.0451795,1.48085,
-0.217244,0.045367,1.48076,
-0.216973,0.0456919,1.48062,
-0.216683,0.0460286,1.48047,
-0.216386,0.0463602,1.48031,
-0.216226,0.0465335,1.48023,
-0.216064,0.0467055,1.48015,
-0.216019,0.0467527,1.48013,
-0.215973,0.0467998,1.48011,
-0.215927,0.0468465,1.48008,
-0.215881,0.046893,1.48006,
-0.215835,0.0469394,1.48004,
-0.215789,0.0469856,1.48002,
-0.215626,0.0471486,1.47994,
-0.215447,0.0473274,1.47985,
-0.215269,0.0475054,1.47976,
-0.215055,0.0477063,1.47966,
-0.214819,0.0479158,1.47955,
-0.214542,0.0481559,1.47942,
-0.214262,0.0483926,1.47929,
-0.213977,0.0486275,1.47917,
-0.213734,0.0488239,1.47906,
-0.213489,0.049018,1.47896,
-0.213157,0.0492765,1.47882,
-0.212823,0.0495325,1.47867,
-0.212368,0.049873,1.47848,
-0.211922,0.0501987,1.47829,
-0.211473,0.0505178,1.47811,
-0.21125,0.0506716,1.47802,
-0.211025,0.0508238,1.47793,
-0.210798,0.0509729,1.47784,
-0.210568,0.0511193,1.47776,
-0.210264,0.0513085,1.47764,
-0.209956,0.0514955,1.47753,
-0.209646,0.0516795,1.47742,
-0.209334,0.0518601,1.47732,
-0.209018,0.0520391,1.47721,
-0.2087,0.0522162,1.47711,
-0.208382,0.0523912,1.47701,
-0.20779,0.0527104,1.47682,
-0.20718,0.0530317,1.47663,
-0.206566,0.0533462,1.47645,
-0.205915,0.0536713,1.47626,
-0.20526,0.0539896,1.47608,
-0.204602,0.054301,1.47589,
-0.203953,0.0545994,1.47572,
-0.203666,0.0547282,1.47565,
-0.203105,0.0549738,1.47551,
-0.202549,0.0552102,1.47538,
-0.201986,0.0554429,1.47525,
-0.201417,0.0556734,1.47513,
-0.20054,0.0560205,1.47495,
-0.199707,0.0563431,1.47478,
-0.198867,0.0566589,1.47462,
-0.198067,0.0569506,1.47447,
-0.197262,0.0572369,1.47433,
-0.19655,0.0574857,1.4742,
-0.195925,0.0577012,1.4741,
-0.195302,0.0579125,1.474,
-0.194593,0.0581498,1.4739,
-0.193785,0.0584147,1.47378,
-0.192966,0.0586778,1.47367,
-0.192135,0.058938,1.47356,
-0.191301,0.0591931,1.47346,
-0.190462,0.0594443,1.47337,
-0.189552,0.0597122,1.47327,
-0.188416,0.0600418,1.47315,
-0.187296,0.0603646,1.47305,
-0.185713,0.0608148,1.47292,
-0.184128,0.0612541,1.47279,
-0.183058,0.0615439,1.47271,
-0.181938,0.0618414,1.47264,
-0.180817,0.0621333,1.47257,
-0.179693,0.0624193,1.47251,
-0.178465,0.0627262,1.47246,
-0.177246,0.0630274,1.47243,
-0.176014,0.0633304,1.4724,
-0.174104,0.0637949,1.47237,
-0.172429,0.0641946,1.47235,
-0.170764,0.0645826,1.47233,
-0.169857,0.0647888,1.47233,
-0.168941,0.0649943,1.47233,
-0.168027,0.0651963,1.47233,
-0.167113,0.0653966,1.47234,
-0.1662,0.0655959,1.47235,
-0.16529,0.0657952,1.47236,
-0.164175,0.0660398,1.47239,
-0.162662,0.0663711,1.47242,
-0.161149,0.0667007,1.47247,
-0.159635,0.0670287,1.47251,
-0.158533,0.0672663,1.47255,
-0.157161,0.0675597,1.47261,
-0.155788,0.0678494,1.47267,
-0.154412,0.068135,1.47273,
-0.152951,0.0684343,1.4728,
-0.15121,0.0687897,1.4729,
-0.149464,0.0691468,1.47302,
-0.147703,0.0695052,1.47315,
-0.145944,0.0698602,1.47329,
-0.144189,0.0702115,1.47344,
-0.142598,0.0705278,1.47358,
-0.140588,0.0709233,1.47376,
-0.138415,0.0713421,1.47396,
-0.136474,0.0717083,1.47414,
-0.134527,0.0720689,1.47432,
-0.132259,0.0724815,1.47454,
-0.13071,0.0727561,1.4747,
-0.129121,0.0730297,1.47485,
-0.12701,0.0733818,1.47506,
-0.124353,0.0738117,1.47533,
-0.122242,0.0741455,1.47556,
-0.119619,0.0745556,1.47586,
-0.116982,0.0749626,1.47618,
-0.114344,0.0753637,1.4765,
-0.111706,0.0757591,1.47683,
-0.109066,0.0761489,1.47715,
-0.10646,0.0765232,1.47747,
-0.10385,0.0768779,1.47779,
-0.101251,0.0772098,1.47811,
-0.0973925,0.0776791,1.4786,
-0.0935796,0.0781223,1.47909,
