CFD-a,CFD-a.1,SIM-a,SIM-a.1,CFD-b,CFD-b.1,SIM-b,SIM-b.1,CFD-c,CFD-c.1,SIM-c,SIM-c.1,CFD-d,CFD-d.1,SIM-d,SIM-d.1,CFD-e,CFD-e.1,SIM-e,SIM-e.1
1.05349,756.4852173913043,1.05349,599.60351,2.13873,489.49529411764706,2.13873,458.48984,,,,,1.11666,849.0861538461539,1.11666,645.48652,1.16593,965.1069230769231,1.16593,698.11815
1.05435,755.971304347826,1.05435,599.33239,2.14058,489.3941176470588,2.14058,458.45709,,,,,1.11752,848.5892307692308,1.11752,645.15538,1.1668,964.463076923077,1.1668,697.71832
1.0552,755.4573913043478,1.0552,599.06193,2.14244,489.29294117647055,2.14244,458.42442,,,,,1.11839,848.0923076923077,1.11839,644.825,1.16767,963.8192307692308,1.16767,697.31936
1.05606,754.9434782608696,1.05606,598.79212,2.1443,489.19176470588235,2.1443,458.39184,,,,,1.11925,847.5953846153847,1.11925,644.49538,1.16854,963.1753846153846,1.16854,696.92129
1.05691,754.4295652173913,1.05691,598.52296,2.14616,489.0905882352941,2.14616,458.35934,,,,,1.12011,847.0984615384616,1.12011,644.16652,1.16941,962.5315384615385,1.16941,696.5241
1.05777,753.915652173913,1.05777,598.25445,2.14802,488.9894117647059,2.14802,458.32693,,,,,1.12098,846.6015384615384,1.12098,643.83841,1.17028,961.8876923076923,1.17028,696.12779
1.05863,753.4017391304347,1.05863,597.98659,2.14988,488.88823529411764,2.14988,458.2946,,,,,1.12184,846.1046153846154,1.12184,643.51105,1.17115,961.2438461538462,1.17115,695.73235
1.05948,752.8878260869566,1.05948,597.71937,2.15174,488.78705882352943,2.15174,458.26235,,,,,1.12271,845.6076923076923,1.12271,643.18444,1.17198,960.6,1.17198,695.535065
1.06034,752.3739130434783,1.06034,597.4528,2.1536,488.6858823529412,2.1536,458.23018,,,,,1.12357,845.1107692307693,1.12357,642.85858,1.17202,960.0918518518519,1.17202,695.33778
1.06095,751.86,1.06095,597.31983,2.15546,488.5847058823529,2.15546,458.1981,,,,,1.12444,844.6138461538461,1.12444,642.53346,1.17289,959.5837037037037,1.17289,694.94408
1.0612,751.4162962962963,1.0612,597.18686,2.15732,488.4835294117647,2.15732,458.1661,,,,,1.1253,844.1169230769231,1.1253,642.20909,1.17376,959.0755555555555,1.17376,694.55125
1.06205,750.9725925925926,1.06205,596.92156,2.15918,488.38235294117646,2.15918,458.13419,,,,,1.12617,843.62,1.12617,641.88546,1.17463,958.5674074074075,1.17463,694.15928
1.06291,750.5288888888889,1.06291,596.6569,2.16104,488.28117647058826,2.16104,458.10235,,,,,1.12703,843.123076923077,1.12703,641.56256,1.1755,958.0592592592593,1.1755,693.76817
1.06377,750.0851851851852,1.06377,596.39288,2.16158,488.18,2.16158,458.086475,,,,,1.1279,842.6261538461539,1.1279,641.24041,1.17637,957.5511111111111,1.17637,693.37793
1.06462,749.6414814814815,1.06462,596.12948,2.1629,488.1122222222222,2.1629,458.0706,,,,,1.12876,842.1292307692307,1.12876,640.91898,1.17724,957.042962962963,1.17724,692.98854
1.06548,749.1977777777778,1.06548,595.86672,2.16476,488.0444444444444,2.16476,458.03893,,,,,1.12963,841.6323076923077,1.12963,640.59829,1.17811,956.5348148148148,1.17811,692.6
1.06634,748.7540740740741,1.06634,595.60459,2.16662,487.9766666666667,2.16662,458.00734,,,,,1.13049,841.1353846153846,1.13049,640.27833,1.17899,956.0266666666666,1.17899,692.21232
1.0672,748.3103703703704,1.0672,595.34308,2.16848,487.9088888888889,2.16848,457.97583,,,,,1.13136,840.6384615384616,1.13136,639.95909,1.17986,955.5185185185185,1.17986,691.82549
1.06805,747.8666666666667,1.06805,595.0822,2.17034,487.8411111111111,2.17034,457.9444,,,,,1.13222,840.1415384615384,1.13222,639.64059,1.18073,955.0103703703704,1.18073,691.4395
1.06891,747.422962962963,1.06891,594.82194,2.1722,487.7733333333333,2.1722,457.91306,,,,,1.13309,839.6446153846153,1.13309,639.3228,1.1816,954.5022222222223,1.1816,691.05436
1.06977,746.9792592592593,1.06977,594.56231,2.17406,487.7055555555556,2.17406,457.88179,,,,,1.13396,839.1476923076923,1.13396,639.00574,1.18247,953.9940740740741,1.18247,690.67007
1.07063,746.5355555555556,1.07063,594.30329,2.17592,487.6377777777778,2.17592,457.8506,,,,,1.13482,838.6507692307692,1.13482,638.68939,1.18334,953.4859259259259,1.18334,690.28661
1.07149,746.0918518518519,1.07149,594.04489,2.17778,487.57,2.17778,457.81949,,,,,1.13569,838.1538461538461,1.13569,638.37377,1.18422,952.9777777777778,1.18422,689.904
1.07234,745.6481481481482,1.07234,593.7871,2.17964,487.5022222222222,2.17964,457.78847,,,,,1.13655,837.656923076923,1.13655,638.05886,1.18509,952.4696296296296,1.18509,689.52221
1.0732,745.2044444444444,1.0732,593.52993,2.1815,487.4344444444444,2.1815,457.75752,,,,,1.13719,837.16,1.13719,637.90176,1.18596,951.9614814814815,1.18596,689.14126
1.07406,744.7607407407407,1.07406,593.27337,2.18337,487.3666666666667,2.18337,457.72664,,,,,1.13742,836.6925925925925,1.13742,637.74466,1.18683,951.4533333333334,1.18683,688.76115
1.07492,744.317037037037,1.07492,593.01743,2.18523,487.2988888888889,2.18523,457.69585,,,,,1.13829,836.2251851851852,1.13829,637.43117,1.1877,950.9451851851852,1.1877,688.38186
1.07578,743.8733333333333,1.07578,592.76209,2.18709,487.2311111111111,2.18709,457.66514,,,,,1.13915,835.7577777777777,1.13915,637.11839,1.18858,950.437037037037,1.18858,688.0034
1.07664,743.4296296296296,1.07664,592.50735,2.18895,487.1633333333333,2.18895,457.6345,,,,,1.14002,835.2903703703703,1.14002,636.80632,1.18945,949.9288888888889,1.18945,687.62576
1.07749,742.9859259259259,1.07749,592.25322,2.19081,487.09555555555556,2.19081,457.60394,,,,,1.14089,834.822962962963,1.14089,636.49495,1.19032,949.4207407407407,1.19032,687.24894
1.07835,742.5422222222222,1.07835,591.99969,2.19267,487.02777777777777,2.19267,457.57346,,,,,1.14175,834.3555555555555,1.14175,636.18429,1.19119,948.9125925925925,1.19119,686.87295
1.07921,742.0985185185185,1.07921,591.74677,2.19362,486.96,2.19362,457.55826,,,,,1.14262,833.8881481481482,1.14262,635.87433,1.19207,948.4044444444445,1.19207,686.49777
1.08007,741.6548148148148,1.08007,591.49444,2.19454,486.8894736842105,2.19454,457.54306,,,,,1.14349,833.4207407407407,1.14349,635.56506,1.19294,947.8962962962963,1.19294,686.1234
1.08093,741.2111111111111,1.08093,591.24271,2.1964,486.81894736842105,2.1964,457.51273,,,,,1.14436,832.9533333333333,1.14436,635.2565,1.19381,947.3881481481482,1.19381,685.74985
1.08179,740.7674074074074,1.08179,590.99158,2.19826,486.74842105263156,2.19826,457.48248,,,,,1.14522,832.4859259259259,1.14522,634.94862,1.19407,946.88,1.19407,685.56348
1.08265,740.3237037037037,1.08265,590.74103,2.20012,486.67789473684206,2.20012,457.45231,,,,,1.14609,832.0185185185185,1.14609,634.64144,1.19468,946.2659259259259,1.19468,685.37711
1.08271,739.88,1.08271,590.616055,2.20199,486.6073684210526,2.20199,457.42221,,,,,1.14696,831.551111111111,1.14696,634.33495,1.19556,945.6518518518518,1.19556,685.00518
1.08351,739.4664,1.08351,590.49108,2.20385,486.53684210526313,2.20385,457.39219,,,,,1.14782,831.0837037037037,1.14782,634.02915,1.19643,945.0377777777778,1.19643,684.63405
1.08437,739.0528,1.08437,590.24173,2.20571,486.4663157894737,2.20571,457.36225,,,,,1.14869,830.6162962962962,1.14869,633.72404,1.1973,944.4237037037037,1.1973,684.26373
1.08523,738.6392,1.08523,589.99295,2.20757,486.3957894736842,2.20757,457.33238,,,,,1.14956,830.1488888888889,1.14956,633.41961,1.19818,943.8096296296296,1.19818,683.89421
1.08609,738.2256,1.08609,589.74477,2.20944,486.3252631578947,2.20944,457.30258,,,,,1.15043,829.6814814814815,1.15043,633.11587,1.19905,943.1955555555555,1.19905,683.52548
1.08695,737.812,1.08695,589.49717,2.2113,486.2547368421053,2.2113,457.27286,,,,,1.1513,829.214074074074,1.1513,632.8128,1.19992,942.5814814814814,1.19992,683.15756
1.08781,737.3984,1.08781,589.25015,2.21316,486.1842105263158,2.21316,457.24322,,,,,1.15216,828.7466666666667,1.15216,632.51042,1.2008,941.9674074074073,1.2008,682.79043
1.08867,736.9848,1.08867,589.00372,2.21503,486.1136842105263,2.21503,457.21365,,,,,1.15303,828.2792592592592,1.15303,632.20871,1.20167,941.3533333333334,1.20167,682.42409
1.08953,736.5712,1.08953,588.75786,2.21689,486.04315789473685,2.21689,457.18415,,,,,1.1539,827.8118518518518,1.1539,631.90767,1.20254,940.7392592592593,1.20254,682.05854
1.09039,736.1576,1.09039,588.51258,2.21875,485.97263157894736,2.21875,457.15473,,,,,1.15477,827.3444444444444,1.15477,631.60731,1.20342,940.1251851851852,1.20342,681.69378
1.09125,735.744,1.09125,588.26788,2.22062,485.9021052631579,2.22062,457.12538,,,,,1.15564,826.877037037037,1.15564,631.30762,1.20429,939.5111111111111,1.20429,681.32981
1.09211,735.3303999999999,1.09211,588.02375,2.22248,485.8315789473684,2.22248,457.0961,,,,,1.1565,826.4096296296296,1.1565,631.0086,1.20517,938.897037037037,1.20517,680.96662
1.09297,734.9168,1.09297,587.78019,2.22435,485.76105263157893,2.22435,457.0669,,,,,1.15737,825.9422222222222,1.15737,630.71025,1.20604,938.282962962963,1.20604,680.60422
1.09383,734.5032,1.09383,587.53721,2.22621,485.6905263157895,2.22621,457.03777,,,,,1.15824,825.4748148148147,1.15824,630.41256,1.20691,937.6688888888889,1.20691,680.24259
1.09469,734.0896,1.09469,587.29479,2.22728,485.62,2.22728,457.023245,,,,,1.15911,825.0074074074074,1.15911,630.11554,1.20779,937.0548148148148,1.20779,679.88174
1.09556,733.6759999999999,1.09556,587.05294,2.22807,485.5368421052632,2.22807,457.00872,,,,,1.15927,824.54,1.15927,629.96736,1.20866,936.4407407407407,1.20866,679.52166
1.09642,733.2624,1.09642,586.81166,2.22994,485.4536842105263,2.22994,456.97974,,,,,1.15998,824.0755555555555,1.15998,629.81918,1.20954,935.8266666666666,1.20954,679.16236
1.09728,732.8488,1.09728,586.57094,2.2318,485.3705263157895,2.2318,456.95082,,,,,1.16085,823.6111111111111,1.16085,629.52348,1.21041,935.2125925925926,1.21041,678.80383
1.09814,732.4352,1.09814,586.33078,2.23367,485.28736842105263,2.23367,456.92199,,,,,1.16172,823.1466666666666,1.16172,629.22843,1.21129,934.5985185185185,1.21129,678.44607
1.099,732.0215999999999,1.099,586.09119,2.23553,485.2042105263158,2.23553,456.89322,,,,,1.16259,822.6822222222222,1.16259,628.93404,1.21216,933.9844444444444,1.21216,678.08907
1.09986,731.608,1.09986,585.85215,2.2374,485.12105263157895,2.2374,456.86452,,,,,1.16346,822.2177777777778,1.16346,628.64031,1.21304,933.3703703703703,1.21304,677.73284
1.10072,731.1944,1.10072,585.61367,2.23926,485.03789473684213,2.23926,456.8359,,,,,1.16433,821.7533333333333,1.16433,628.34723,1.21391,932.7562962962962,1.21391,677.37738
1.10159,730.7808,1.10159,585.37574,2.24113,484.95473684210526,2.24113,456.80735,,,,,1.16519,821.2888888888889,1.16519,628.0548,1.21479,932.1422222222221,1.21479,677.02267
1.10245,730.3671999999999,1.10245,585.13837,2.24299,484.87157894736845,2.24299,456.77886,,,,,1.16606,820.8244444444445,1.16606,627.76301,1.21566,931.5281481481481,1.21566,676.66872
1.10331,729.9535999999999,1.10331,584.90155,2.24486,484.7884210526316,2.24486,456.75045,,,,,1.16693,820.36,1.16693,627.47188,1.21654,930.914074074074,1.21654,676.31553
1.10414,729.54,1.10414,584.78342,2.24672,484.70526315789476,2.24672,456.72211,,,,,1.1678,819.8955555555556,1.1678,627.18139,1.21664,930.3,1.21664,676.13931
1.10417,729.1938461538462,1.10417,584.66529,2.24859,484.6221052631579,2.24859,456.69384,,,,,1.16867,819.4311111111111,1.16867,626.89154,1.21741,929.8115384615385,1.21741,675.96309
1.10503,728.8476923076922,1.10503,584.42957,2.25045,484.5389473684211,2.25045,456.66564,,,,,1.16954,818.9666666666667,1.16954,626.60233,1.21829,929.3230769230769,1.21829,675.6114
1.1059,728.5015384615384,1.1059,584.1944,2.25232,484.4557894736842,2.25232,456.63751,,,,,1.17041,818.5022222222223,1.17041,626.31376,1.21916,928.8346153846153,1.21916,675.26047
1.10676,728.1553846153846,1.10676,583.95977,2.25418,484.3726315789474,2.25418,456.60945,,,,,1.17128,818.0377777777777,1.17128,626.02583,1.22004,928.3461538461538,1.22004,674.91028
1.10762,727.8092307692307,1.10762,583.72569,2.25605,484.2894736842105,2.25605,456.58146,,,,,1.17215,817.5733333333333,1.17215,625.73854,1.22091,927.8576923076923,1.22091,674.56084
1.10848,727.4630769230769,1.10848,583.49215,2.25792,484.2063157894737,2.25792,456.55353,,,,,1.17302,817.1088888888888,1.17302,625.45188,1.22179,927.3692307692307,1.22179,674.21214
1.10935,727.1169230769231,1.10935,583.25915,2.25978,484.12315789473683,2.25978,456.52568,,,,,1.17389,816.6444444444444,1.17389,625.16585,1.22266,926.8807692307691,1.22266,673.86418
1.11021,726.7707692307692,1.11021,583.02669,2.26076,484.04,2.26076,456.51178500000003,,,,,1.17476,816.18,1.17476,624.88045,1.22354,926.3923076923077,1.22354,673.51697
1.11107,726.4246153846153,1.11107,582.79477,2.26165,483.92526315789473,2.26165,456.49789,,,,,1.17563,815.7155555555555,1.17563,624.59569,1.22441,925.9038461538462,1.22441,673.17049
1.11194,726.0784615384615,1.11194,582.56339,2.26351,483.8105263157895,2.26351,456.47018,,,,,1.17651,815.2511111111111,1.17651,624.31154,1.22529,925.4153846153846,1.22529,672.82475
1.1128,725.7323076923077,1.1128,582.33254,2.26538,483.6957894736842,2.26538,456.44253,,,,,1.17738,814.7866666666666,1.17738,624.02803,1.22617,924.926923076923,1.22617,672.47974
1.11366,725.3861538461538,1.11366,582.10222,2.26725,483.581052631579,2.26725,456.41495,,,,,1.17825,814.3222222222222,1.17825,623.74513,1.22704,924.4384615384615,1.22704,672.13546
1.11453,725.04,1.11453,581.87244,2.26911,483.4663157894737,2.26911,456.38743,,,,,1.17912,813.8577777777778,1.17912,623.46286,1.22792,923.95,1.22792,671.79192
1.11539,724.6938461538462,1.11539,581.64318,2.27098,483.35157894736847,2.27098,456.35999,,,,,1.17999,813.3933333333333,1.17999,623.18121,1.2288,923.4615384615385,1.2288,671.4491
1.11625,724.3476923076922,1.11625,581.41445,2.27285,483.2368421052632,2.27285,456.33261,,,,,1.18086,812.9288888888889,1.18086,622.90018,1.22967,922.9730769230769,1.22967,671.107
1.11712,724.0015384615384,1.11712,581.18625,2.27472,483.1221052631579,2.27472,456.3053,,,,,1.18173,812.4644444444444,1.18173,622.61976,1.23055,922.4846153846154,1.23055,670.76564
1.11798,723.6553846153846,1.11798,580.95857,2.27658,483.00736842105266,2.27658,456.27806,,,,,1.18204,812.0,1.18204,622.479855,1.23142,921.9961538461539,1.23142,670.42499
1.11884,723.3092307692307,1.11884,580.73142,2.27845,482.8926315789474,2.27845,456.25088,,,,,1.1826,811.5335714285715,1.1826,622.33995,1.2323,921.5076923076923,1.2323,670.08506
1.11971,722.9630769230769,1.11971,580.50479,2.28032,482.77789473684214,2.28032,456.22377,,,,,1.18347,811.0671428571428,1.18347,622.06076,1.23318,921.0192307692307,1.23318,669.74585
1.12057,722.6169230769231,1.12057,580.27868,2.28218,482.66315789473686,2.28218,456.19672,,,,,1.18435,810.6007142857143,1.18435,621.78219,1.23406,920.5307692307692,1.23406,669.40736
1.12144,722.2707692307692,1.12144,580.05309,2.28405,482.54842105263157,2.28405,456.16974,,,,,1.18522,810.1342857142857,1.18522,621.50422,1.23493,920.0423076923078,1.23493,669.06958
1.1223,721.9246153846153,1.1223,579.82802,2.28592,482.43368421052634,2.28592,456.14283,,,,,1.18609,809.6678571428572,1.18609,621.22686,1.23581,919.5538461538462,1.23581,668.73252
1.12317,721.5784615384615,1.12317,579.60346,2.28779,482.31894736842105,2.28779,456.11598,,,,,1.18696,809.2014285714286,1.18696,620.9501,1.23669,919.0653846153846,1.23669,668.39616
1.12403,721.2323076923077,1.12403,579.37942,2.28965,482.2042105263158,2.28965,456.0892,,,,,1.18783,808.735,1.18783,620.67395,1.23756,918.5769230769231,1.23756,668.06051
1.1249,720.8861538461538,1.1249,579.15589,2.29152,482.08947368421053,2.29152,456.06249,,,,,1.1887,808.2685714285715,1.1887,620.3984,1.23844,918.0884615384616,1.23844,667.72557
1.1257,720.54,1.1257,579.04438,2.29339,481.9747368421053,2.29339,456.03583,,,,,1.18958,807.8021428571428,1.18958,620.12345,1.23893,917.6,1.23893,667.558455
1.12576,720.1128571428571,1.12576,578.93287,2.29434,481.86,2.29434,456.02254,,,,,1.19045,807.3357142857143,1.19045,619.8491,1.23932,916.9792592592593,1.23932,667.39134
1.12663,719.6857142857143,1.12663,578.71036,2.29526,481.815,2.29526,456.00925,,,,,1.19132,806.8692857142858,1.19132,619.57535,1.24019,916.3585185185185,1.24019,667.0578
1.12749,719.2585714285714,1.12749,578.48836,2.29713,481.77,2.29713,455.98273,,,,,1.19219,806.4028571428572,1.19219,619.3022,1.24107,915.7377777777778,1.24107,666.72497
1.12836,718.8314285714285,1.12836,578.26687,2.299,481.725,2.299,455.95627,,,,,1.19306,805.9364285714286,1.19306,619.02964,1.24195,915.1170370370371,1.24195,666.39284
1.12922,718.4042857142857,1.12922,578.04588,2.30086,481.68,2.30086,455.92987,,,,,1.19394,805.47,1.19394,618.75767,1.24283,914.4962962962964,1.24283,666.0614
1.13009,717.9771428571428,1.13009,577.8254,2.30273,481.635,2.30273,455.90355,,,,,1.19481,805.0035714285715,1.19481,618.48629,1.24371,913.8755555555556,1.24371,665.73066
1.13095,717.55,1.13095,577.60542,2.3046,481.59000000000003,2.3046,455.87728,,,,,1.19568,804.5371428571428,1.19568,618.21551,1.24458,913.2548148148148,1.24458,665.40061
1.13182,717.1228571428571,1.13182,577.38594,2.30647,481.545,2.30647,455.85108,,,,,1.19656,804.0707142857143,1.19656,617.94531,1.24546,912.6340740740741,1.24546,665.07125
1.13268,716.6957142857143,1.13268,577.16696,2.30834,481.5,2.30834,455.82494,,,,,1.19743,803.6042857142858,1.19743,617.67569,1.24634,912.0133333333333,1.24634,664.74259
1.13355,716.2685714285715,1.13355,576.94847,2.31021,481.455,2.31021,455.79886,,,,,1.1983,803.1378571428572,1.1983,617.40666,1.24722,911.3925925925926,1.24722,664.41461
1.13441,715.8414285714285,1.13441,576.73049,2.31208,481.40999999999997,2.31208,455.77285,,,,,1.19917,802.6714285714286,1.19917,617.13822,1.2481,910.7718518518519,1.2481,664.08731
1.13528,715.4142857142857,1.13528,576.513,2.31395,481.365,2.31395,455.7469,,,,,1.20005,802.205,1.20005,616.87035,1.24897,910.1511111111112,1.24897,663.7607
1.13615,714.9871428571429,1.13615,576.296,2.31582,481.32,2.31582,455.72101,,,,,1.20092,801.7385714285715,1.20092,616.60306,1.24985,909.5303703703704,1.24985,663.43477
1.13701,714.56,1.13701,576.0795,2.31769,481.275,2.31769,455.69519,,,,,1.20179,801.2721428571429,1.20179,616.33636,1.25073,908.9096296296296,1.25073,663.10953
1.13788,714.1328571428571,1.13788,575.86348,2.31956,481.23,2.31956,455.66942,,,,,1.20267,800.8057142857143,1.20267,616.07022,1.25161,908.2888888888889,1.25161,662.78496
1.13874,713.7057142857143,1.13874,575.64796,2.32143,481.185,2.32143,455.64372,,,,,1.20354,800.3392857142858,1.20354,615.80467,1.25249,907.6681481481481,1.25249,662.46106
1.13961,713.2785714285715,1.13961,575.43293,2.32329,481.14,2.32329,455.61808,,,,,1.20441,799.8728571428572,1.20441,615.53968,1.25337,907.0474074074075,1.25337,662.13785
1.14048,712.8514285714286,1.14048,575.21838,2.32516,481.09499999999997,2.32516,455.59251,,,,,1.20529,799.4064285714286,1.20529,615.27527,1.25424,906.4266666666667,1.25424,661.8153
1.14134,712.4242857142857,1.14134,575.00431,2.32703,481.04999999999995,2.32703,455.56699,,,,,1.20556,798.94,1.20556,615.14335,1.25512,905.805925925926,1.25512,661.49343
1.14221,711.9971428571429,1.14221,574.79073,2.3289,481.005,2.3289,455.54154,,,,,1.20616,798.4964285714286,1.20616,615.01143,1.256,905.1851851851852,1.256,661.17222
1.14308,711.57,1.14308,574.57764,2.32957,480.96,2.32957,455.52884,,,,,1.20704,798.0528571428572,1.20704,614.74815,1.25688,904.5644444444445,1.25688,660.85169
1.14394,711.1428571428571,1.14394,574.36502,2.33078,480.93699999999995,2.33078,455.51614,,,,,1.20791,797.6092857142858,1.20791,614.48545,1.25776,903.9437037037037,1.25776,660.53182
1.14481,710.7157142857143,1.14481,574.15288,2.33265,480.914,2.33265,455.49081,,,,,1.20878,797.1657142857143,1.20878,614.22331,1.25864,903.322962962963,1.25864,660.21261
1.14568,710.2885714285715,1.14568,573.94122,2.33452,480.89099999999996,2.33452,455.46554,,,,,1.20966,796.7221428571429,1.20966,613.96173,1.25952,902.7022222222223,1.25952,659.89407
1.14654,709.8614285714286,1.14654,573.73004,2.33639,480.868,2.33639,455.44033,,,,,1.21053,796.2785714285715,1.21053,613.70071,1.2604,902.0814814814815,1.2604,659.57618
1.14741,709.4342857142858,1.14741,573.51934,2.33826,480.84499999999997,2.33826,455.41517,,,,,1.21141,795.835,1.21141,613.44026,1.26128,901.4607407407408,1.26128,659.25896
1.14828,709.0071428571429,1.14828,573.30911,2.34013,480.822,2.34013,455.39008,,,,,1.21228,795.3914285714286,1.21228,613.18036,1.26137,900.84,1.26137,659.100675
1.14844,708.58,1.14844,573.20423,2.342,480.799,2.342,455.36505,,,,,1.21315,794.9478571428572,1.21315,612.92102,1.26216,900.4628571428572,1.26216,658.94239
1.14915,708.1584615384616,1.14915,573.09935,2.34387,480.776,2.34387,455.34008,,,,,1.21403,794.5042857142857,1.21403,612.66224,1.26304,900.0857142857143,1.26304,658.62648
1.15001,707.7369230769231,1.15001,572.89006,2.34574,480.753,2.34574,455.31517,,,,,1.2149,794.0607142857143,1.2149,612.40401,1.26392,899.7085714285714,1.26392,658.31122
1.15088,707.3153846153847,1.15088,572.68124,2.34761,480.73,2.34761,455.29031,,,,,1.21578,793.6171428571429,1.21578,612.14633,1.2648,899.3314285714285,1.2648,657.99661
1.15175,706.8938461538462,1.15175,572.47289,2.34948,480.707,2.34948,455.26552,,,,,1.21665,793.1735714285714,1.21665,611.88921,1.26567,898.9542857142858,1.26567,657.68266
1.15262,706.4723076923077,1.15262,572.26501,2.35135,480.68399999999997,2.35135,455.24078,,,,,1.21753,792.73,1.21753,611.63264,1.26655,898.5771428571429,1.26655,657.36935
1.15349,706.0507692307692,1.15349,572.0576,2.35323,480.661,2.35323,455.21611,,,,,1.2184,792.2864285714286,1.2184,611.37661,1.26743,898.2,1.26743,657.05669
1.15435,705.6292307692308,1.15435,571.85065,2.3551,480.638,2.3551,455.19149,,,,,1.21928,791.8428571428572,1.21928,611.12113,1.26831,897.8228571428572,1.26831,656.74467
1.15522,705.2076923076924,1.15522,571.64416,2.35697,480.615,2.35697,455.16693,,,,,1.22015,791.3992857142857,1.22015,610.8662,1.26919,897.4457142857143,1.26919,656.4333
1.15609,704.7861538461539,1.15609,571.43813,2.35884,480.592,2.35884,455.14243,,,,,1.22103,790.9557142857143,1.22103,610.61181,1.27007,897.0685714285714,1.27007,656.12257
1.15696,704.3646153846154,1.15696,571.23257,2.36071,480.569,2.36071,455.11798,,,,,1.2219,790.5121428571429,1.2219,610.35796,1.27096,896.6914285714286,1.27096,655.81247
1.15783,703.943076923077,1.15783,571.02746,2.36258,480.546,2.36258,455.0936,,,,,1.22278,790.0685714285714,1.22278,610.10466,1.27184,896.3142857142857,1.27184,655.50302
1.1587,703.5215384615385,1.1587,570.82282,2.36446,480.523,2.36446,455.06927,,,,,1.22365,789.625,1.22365,609.85189,1.27272,895.9371428571428,1.27272,655.1942
1.15956,703.1,1.15956,570.61863,2.36502,480.5,2.36502,455.057135,,,,,1.22453,789.1814285714286,1.22453,609.59966,1.2736,895.56,1.2736,654.88602
1.16043,702.6784615384615,1.16043,570.41489,2.36633,480.4042105263158,2.36633,455.045,,,,,1.22541,788.7378571428571,1.22541,609.34797,1.27448,895.1828571428572,1.27448,654.57847
1.1613,702.256923076923,1.1613,570.21161,2.3682,480.30842105263156,2.3682,455.02079,,,,,1.22628,788.2942857142857,1.22628,609.09681,1.27536,894.8057142857143,1.27536,654.27155
1.16217,701.8353846153847,1.16217,570.00878,2.37007,480.21263157894737,2.37007,454.99663,,,,,1.22716,787.8507142857143,1.22716,608.84619,1.27624,894.4285714285714,1.27624,653.96526
1.16304,701.4138461538462,1.16304,569.80641,2.37195,480.1168421052632,2.37195,454.97253,,,,,1.22803,787.4071428571428,1.22803,608.59609,1.27712,894.0514285714286,1.27712,653.6596
1.16391,700.9923076923077,1.16391,569.60448,2.37382,480.0210526315789,2.37382,454.94849,,,,,1.22891,786.9635714285714,1.22891,608.34653,1.278,893.6742857142857,1.278,653.35457
1.16478,700.5707692307692,1.16478,569.403,2.37569,479.92526315789473,2.37569,454.92451,,,,,1.22965,786.52,1.22965,608.222015,1.27888,893.2971428571428,1.27888,653.05016
1.16565,700.1492307692308,1.16565,569.20197,2.37756,479.82947368421054,2.37756,454.90058,,,,,1.22979,786.1744827586207,1.22979,608.0975,1.27976,892.92,1.27976,652.74637
1.16652,699.7276923076923,1.16652,569.00139,2.37944,479.7336842105263,2.37944,454.87671,,,,,1.23066,785.8289655172414,1.23066,607.849,1.28064,892.5428571428571,1.28064,652.44321
1.16739,699.3061538461538,1.16739,568.80125,2.38131,479.6378947368421,2.38131,454.85289,,,,,1.23154,785.4834482758621,1.23154,607.60102,1.28152,892.1657142857142,1.28152,652.14066
1.16826,698.8846153846154,1.16826,568.60156,2.38318,479.5421052631579,2.38318,454.82913,,,,,1.23241,785.1379310344828,1.23241,607.35356,1.28241,891.7885714285715,1.28241,651.83873
1.16913,698.463076923077,1.16913,568.40231,2.38506,479.4463157894737,2.38506,454.80542,,,,,1.23329,784.7924137931034,1.23329,607.10664,1.28329,891.4114285714286,1.28329,651.53742
1.17,698.0415384615385,1.17,568.2035,2.38693,479.35052631578947,2.38693,454.78177,,,,,1.23417,784.4468965517241,1.23417,606.86023,1.28417,891.0342857142857,1.28417,651.23673
1.17046,697.62,1.17046,568.104315,2.3888,479.2547368421053,2.3888,454.75818,,,,,1.23504,784.1013793103448,1.23504,606.61434,1.28505,890.6571428571428,1.28505,650.93665
1.17087,697.2707142857143,1.17087,568.00513,2.39068,479.1589473684211,2.39068,454.73464,,,,,1.23592,783.7558620689655,1.23592,606.36897,1.28571,890.28,1.28571,650.7869149999999
1.17174,696.9214285714286,1.17174,567.8072,2.39255,479.06315789473683,2.39255,454.71116,,,,,1.2368,783.4103448275862,1.2368,606.12412,1.28593,889.935,1.28593,650.63718
1.17261,696.5721428571428,1.17261,567.6097,2.39442,478.96736842105264,2.39442,454.68773,,,,,1.23767,783.0648275862069,1.23767,605.87979,1.28681,889.5899999999999,1.28681,650.33832
1.17348,696.2228571428572,1.17348,567.41264,2.3963,478.87157894736845,2.3963,454.66436,,,,,1.23855,782.7193103448276,1.23855,605.63597,1.28769,889.245,1.28769,650.04007
1.17435,695.8735714285715,1.17435,567.21602,2.39817,478.7757894736842,2.39817,454.64104,,,,,1.23943,782.3737931034483,1.23943,605.39267,1.28858,888.9,1.28858,649.74242
1.17522,695.5242857142857,1.17522,567.01983,2.39933,478.68,2.39933,454.629405,,,,,1.24031,782.028275862069,1.24031,605.14987,1.28946,888.555,1.28946,649.44538
