X,Y,Z,
-0.221903,0.0351557,1.49103,
-0.221903,0.0355076,1.49103,
-0.221903,0.0358595,1.49103,
-0.221902,0.0361035,1.49104,
-0.221902,0.0363476,1.49104,
-0.221902,0.0365917,1.49104,
-0.221902,0.0369691,1.49104,
-0.221902,0.0372166,1.49104,
-0.221902,0.0374641,1.49104,
-0.221902,0.0377117,1.49104,
-0.221902,0.0379594,1.49104,
-0.221902,0.0383632,1.49104,
-0.221902,0.038615,1.49104,
-0.221902,0.0388669,1.49104,
-0.221901,0.0391188,1.49104,
-0.221901,0.0393709,1.49104,
-0.221901,0.0398011,1.49104,
-0.2219,0.040085,1.49104,
-0.221899,0.0403691,1.49104,
-0.221899,0.0406532,1.49104,
-0.221898,0.0409375,1.49104,
-0.221896,0.0414032,1.49104,
-0.221894,0.0417185,1.49104,
-0.221892,0.0420339,1.49104,
-0.22189,0.0423493,1.49104,
-0.221887,0.0426648,1.49104,
-0.221884,0.0430242,1.49104,
-0.22188,0.0433835,1.49104,
-0.221876,0.0437423,1.49104,
-0.221871,0.0441012,1.49104,
-0.221866,0.04446,1.49104,
-0.221858,0.0450035,1.49105,
-0.221851,0.0454046,1.49105,
-0.221844,0.0458042,1.49105,
-0.221836,0.0462038,1.49105,
-0.221828,0.0466034,1.49106,
-0.221815,0.0471819,1.49106,
-0.2218,0.0477829,1.49107,
-0.221787,0.0482292,1.49108,
-0.221771,0.0487877,1.49109,
-0.221755,0.0492765,1.4911,
-0.221734,0.0498647,1.49111,
-0.221716,0.0503737,1.49111,
-0.221692,0.0509584,1.49112,
-0.221667,0.0515429,1.49113,
-0.221641,0.0521275,1.49115,
-0.221609,0.0527972,1.49116,
-0.221575,0.0534651,1.49117,
-0.221538,0.054132,1.49119,
-0.221492,0.0548678,1.4912,
-0.22145,0.0555027,1.49121,
-0.221405,0.0561294,1.49122,
-0.221338,0.0569956,1.49124,
-0.221264,0.0578656,1.49126,
-0.22118,0.058809,1.49128,
-0.221092,0.0597531,1.49131,
-0.221009,0.0606031,1.49133,
-0.220952,0.0611589,1.49134,
-0.220886,0.0617767,1.49135,
-0.220819,0.0623775,1.49137,
-0.220743,0.0630244,1.49138,
-0.22063,0.063917,1.49139,
-0.220513,0.0647966,1.49141,
-0.220316,0.0662367,1.49143,
-0.220113,0.0676544,1.49146,
-0.219895,0.0690763,1.49148,
-0.219748,0.0699846,1.4915,
-0.219599,0.0708751,1.49153,
-0.219444,0.0717647,1.49155,
-0.219292,0.0726173,1.49157,
-0.219136,0.0734595,1.4916,
-0.218974,0.0743042,1.49162,
-0.21881,0.0751243,1.49164,
-0.218639,0.0759425,1.49167,
-0.218461,0.0767592,1.49169,
-0.218226,0.0777933,1.49171,
-0.217907,0.0791342,1.49175,
-0.217508,0.0807228,1.49179,
-0.217156,0.0820456,1.49183,
-0.216795,0.0833431,1.49185,
-0.216419,0.0846244,1.49188,
-0.216077,0.0857423,1.49191,
-0.21573,0.0868351,1.49193,
-0.215374,0.0879286,1.49195,
-0.215013,0.0890205,1.49196,
-0.214444,0.0906874,1.49197,
-0.213914,0.0921853,1.49199,
-0.21338,0.0936426,1.492,
-0.212832,0.0950934,1.49201,
-0.212263,0.0965575,1.49203,
-0.211683,0.0980035,1.49205,
-0.211094,0.0994106,1.49207,
-0.210485,0.100815,1.49209,
-0.209744,0.102461,1.49213,
-0.208907,0.104226,1.49217,
-0.208027,0.105982,1.49221,
-0.207081,0.107792,1.49227,
-0.206114,0.109572,1.49233,
-0.204917,0.111661,1.4924,
-0.2037,0.113666,1.49248,
-0.202162,0.116055,1.49256,
-0.200591,0.118377,1.49263,
-0.19944,0.120017,1.49269,
-0.198289,0.121612,1.49274,
-0.197116,0.123199,1.49278,
-0.195406,0.125456,1.49284,
-0.193912,0.127348,1.4929,
-0.192391,0.129174,1.49297,
-0.190874,0.130904,1.49302,
-0.189315,0.132604,1.49305,
-0.188204,0.13378,1.49308,
-0.186127,0.135922,1.49315,
-0.184994,0.137056,1.4932,
-0.182891,0.139114,1.49329,
-0.180268,0.141594,1.49338,
-0.17764,0.143994,1.49348,
-0.174978,0.146357,1.49359,
-0.172825,0.148217,1.49369,
-0.170696,0.150006,1.49378,
-0.168544,0.151765,1.49389,
-0.166368,0.153494,1.49399,
-0.164221,0.155132,1.49409,
-0.16207,0.156706,1.49419,
-0.159789,0.158329,1.49428,
-0.157488,0.159926,1.49437,
-0.155174,0.161488,1.49445,
-0.151681,0.163751,1.49456,
-0.149288,0.165222,1.49463,
-0.146909,0.166628,1.4947,
-0.143084,0.168818,1.49481,
-0.138337,0.171441,1.49495,
-0.133548,0.173977,1.4951,
-0.12897,0.176304,1.49524,
-0.124392,0.178509,1.49537,
-0.119436,0.180723,1.49552,
-0.114454,0.182796,1.49567,
-0.109465,0.18479,1.49582,
-0.103201,0.187222,1.49598,
-0.0990993,0.188778,1.49606,
-0.0950036,0.190296,1.49613,
-0.0908984,0.191767,1.49619,
-0.0867764,0.193189,1.49624,
-0.0826375,0.194569,1.49629,
-0.0770544,0.196377,1.49636,
-0.0694665,0.198726,1.49648,
-0.0659519,0.199761,1.49654,
-0.0624364,0.200767,1.4966,
-0.0589197,0.201741,1.49666,
-0.0553995,0.202702,1.49671,
-0.0518764,0.203652,1.49676,
-0.0483504,0.204592,1.4968,
-0.042999,0.205979,1.49687,
-0.0361711,0.207654,1.497,
-0.0294176,0.209205,1.49718,
-0.0226624,0.210665,1.49737,
-0.0153278,0.212147,1.49759,
-0.00797119,0.213541,1.49781,
0.000500368,0.215075,1.49806,
0.00896721,0.216563,1.49831,
0.0163482,0.217828,1.49853,
0.0237156,0.219062,1.49874,
0.0310072,0.220252,1.49895,
0.0382797,0.221375,1.49917,
0.0457216,0.222407,1.49941,
0.0531174,0.22334,1.49966,
0.0608674,0.224301,1.49991,
0.0691416,0.225301,1.50017,
0.0773713,0.226246,1.50042,
0.0847969,0.227055,1.50065,
0.0922012,0.227826,1.50088,
0.0996254,0.228574,1.50112,
0.111781,0.229731,1.50148,
0.123548,0.230769,1.50183,
0.133792,0.231612,1.50212,
0.144011,0.232408,1.50243,
0.153388,0.233109,1.50272,
0.16274,0.23378,1.50299,
0.173343,0.234468,1.50326,
0.183129,0.235039,1.50351,
0.19286,0.235581,1.50379,
0.202594,0.236097,1.50411,
0.213796,0.236659,1.5045,
0.224371,0.237152,1.50488,
0.234926,0.237599,1.50528,
0.242148,0.237878,1.50558,
0.249362,0.238134,1.50588,
0.259124,0.238457,1.5063,
0.271642,0.23884,1.50683,
0.284691,0.239206,1.50737,
0.299559,0.239603,1.50797,
0.314399,0.239981,1.50858,
0.32309,0.240192,1.50894,
0.331769,0.240392,1.50931,
0.34045,0.24058,1.50968,
0.349127,0.240756,1.51004,
0.357804,0.240926,1.51041,
0.376352,0.24125,1.51118,
0.395561,0.241504,1.51193,
0.414681,0.241687,1.51263,
0.433835,0.241821,1.51333,
0.454278,0.241935,1.51406,
0.472762,0.242034,1.51471,
0.481698,0.242077,1.51501,
0.492833,0.242118,1.51538,
0.501743,0.242135,1.51567,
0.512837,0.242155,1.51604,
0.53092,0.242189,1.51664,
0.550518,0.242221,1.51726,
0.570106,0.242246,1.51783,
0.589696,0.24227,1.51833,
0.60934,0.242294,1.51879,
0.630142,0.242327,1.51926,
0.650944,0.242369,1.51972,
0.665496,0.242406,1.52003,
0.680054,0.242451,1.52035,
0.695274,0.242492,1.52067,
0.716547,0.242527,1.52108,
0.734649,0.242547,1.5214,
0.750019,0.242571,1.52168,
0.765361,0.242611,1.52195,
0.78075,0.24266,1.52222,
0.801687,0.242714,1.52255,
0.822675,0.242753,1.52282,
0.845073,0.242798,1.52307,
0.865741,0.242857,1.52326,
0.886311,0.242933,1.52338,
0.906911,0.243013,1.52343,
0.931251,0.2431,1.52344,
0.955689,0.24317,1.52344,
0.981188,0.243253,1.52339,
1.01092,0.243397,1.52327,
1.04595,0.2436,1.52311,
1.07659,0.243802,1.52295,
1.10722,0.244012,1.52277,
1.14952,0.244295,1.52245,
1.1792,0.244485,1.52219,
1.20594,0.244653,1.52193,
1.23274,0.244824,1.52165,
1.25954,0.245009,1.52136,
1.29596,0.245283,1.52098,
1.33362,0.245594,1.52057,
1.37131,0.245926,1.52015,
1.40931,0.24628,1.51973,
1.44383,0.246626,1.51934,
1.47825,0.246988,1.51893,
1.51266,0.247359,1.51849,
1.53514,0.247609,1.5182,
1.55328,0.247816,1.51796,
1.57142,0.248039,1.51773,
1.58484,0.248208,1.51757,
1.60305,0.248433,1.51738,
1.62441,0.248685,1.51717,
1.64577,0.248918,1.517,
1.66722,0.249134,1.51683,
1.69945,0.249447,1.5166,
1.73169,0.249758,1.51636,
1.76392,0.250067,1.51611,
1.79619,0.250373,1.51585,
1.83205,0.250712,1.51556,
1.86949,0.251063,1.51525,
1.90496,0.251392,1.51494,
1.95507,0.251864,1.51448,
1.99614,0.252253,1.51409,
2.03722,0.252637,1.51372,
2.07795,0.253013,1.51337,
2.11872,0.253385,1.51304,
2.15949,0.253753,1.51272,
2.195,0.254073,1.51243,
2.23024,0.254388,1.51216,
2.26555,0.254696,1.51188,
2.29402,0.254938,1.51166,
2.32247,0.255174,1.51146,
2.33798,0.2553,1.51135,
2.3535,0.255424,1.51125,
2.36902,0.25555,1.51115,
2.38453,0.255679,1.51106,
2.40004,0.255815,1.51096,
2.42552,0.256056,1.51078,
2.46999,0.2565,1.51043,
2.51446,0.256958,1.51006,
2.55341,0.257369,1.50972,
2.59235,0.257786,1.50937,
2.61869,0.25807,1.50914,
2.64075,0.258307,1.50895,
2.64948,0.2584,1.50888,
2.67159,0.258631,1.50871,
2.69869,0.258905,1.50852,
2.73857,0.259286,1.50826,
2.78481,0.259713,1.50796,
2.82697,0.260104,1.50768,
2.86913,0.260498,1.5074,
2.91131,0.26089,1.50712,
2.95586,0.2613,1.50685,
2.99528,0.261658,1.50661,
3.03258,0.262009,1.50638,
3.06975,0.262375,1.50612,
3.10508,0.262727,1.50587,
3.13176,0.262994,1.50568,
3.15843,0.263256,1.50549,
3.18512,0.26351,1.5053,
3.21424,0.263777,1.50511,
3.24339,0.264038,1.50492,
3.27307,0.2643,1.50473,
3.30787,0.264604,1.50451,
3.34346,0.264914,1.50427,
3.37909,0.26522,1.50404,
3.41532,0.265524,1.50381,
3.44873,0.265796,1.5036,
3.48015,0.266052,1.5034,
3.51157,0.266313,1.50319,
3.543,0.266582,1.50298,
3.58254,0.266932,1.50271,
3.62199,0.267283,1.50244,
3.64468,0.267482,1.50229,
3.68436,0.267824,1.50203,
3.72384,0.268161,1.50176,
3.76332,0.268501,1.50151,
3.8028,0.268841,1.50125,
3.84228,0.269176,1.501,
3.86822,0.269396,1.50083,
3.89421,0.269615,1.50067,
3.9313,0.26993,1.50043,
3.96841,0.270244,1.5002,
4.01305,0.270611,1.49994,
4.05502,0.270947,1.4997,
4.09699,0.271283,1.49946,
4.12909,0.271544,1.49927,
4.16115,0.27181,1.49908,
4.19387,0.272086,1.49888,
4.22657,0.272365,1.49868,
4.27257,0.272769,1.49839,
4.31853,0.273177,1.4981,
4.36444,0.273582,1.49781,
4.41392,0.27402,1.49749,
4.44118,0.27426,1.49732,
4.46853,0.274497,1.49715,
4.50496,0.274801,1.49694,
4.53354,0.275033,1.49678,
4.55071,0.27517,1.49668,
4.57177,0.275339,1.49657,
4.59284,0.275509,1.49646,
4.62889,0.275804,1.49627,
4.66493,0.276103,1.49607,
4.70371,0.27643,1.49586,
4.73937,0.276732,1.49567,
4.77503,0.277036,1.49547,
4.79647,0.277219,1.49535,
4.83157,0.277518,1.49516,
4.86667,0.277817,1.49496,
4.9014,0.278112,1.49477,
4.93613,0.278407,1.49458,
4.95653,0.27858,1.49447,
4.99104,0.278873,1.49428,
5.02555,0.279165,1.49408,
5.05987,0.279455,1.49389,
5.09418,0.279744,1.4937,
5.12834,0.280031,1.49351,
5.14794,0.280196,1.49341,
5.18195,0.280481,1.49322,
5.20104,0.280641,1.49311,
5.23492,0.280925,1.49292,
5.25377,0.281082,1.49282,
5.28753,0.281363,1.49263,
5.29459,0.281422,1.49259,
5.30166,0.281481,1.49255,
5.30872,0.281539,1.49251,
5.31579,0.281598,1.49248,
5.32285,0.281657,1.49244,
5.32992,0.281715,1.4924,
5.33698,0.281774,1.49236,
5.34405,0.281832,1.49232,
5.34636,0.281852,1.49231,
5.34694,0.281856,1.4923,
5.34723,0.281859,1.4923,
5.34737,0.28186,1.4923,
5.34745,0.281861,1.4923,
5.34748,0.281861,1.4923,
5.34748,0.281861,1.4923,
-0.220141,0.0316179,1.48642,
-0.220141,0.0318472,1.48642,
-0.220141,0.0320765,1.48642,
-0.220141,0.0323058,1.48641,
-0.220141,0.0325371,1.48641,
-0.22014,0.0327684,1.48641,
-0.22014,0.0329995,1.48641,
-0.22014,0.0332306,1.48641,
-0.22014,0.0334616,1.48641,
-0.22014,0.0336934,1.48641,
-0.22014,0.0339252,1.48641,
-0.22014,0.0341569,1.48641,
-0.220139,0.0343887,1.48641,
-0.220139,0.0346208,1.48641,
-0.220139,0.0348529,1.48641,
-0.220139,0.0351298,1.48641,
-0.220139,0.0353605,1.48641,
-0.220139,0.0355911,1.4864,
-0.220139,0.0358217,1.4864,
-0.22014,0.036053,1.4864,
-0.22014,0.0362843,1.4864,
-0.22014,0.0365672,1.4864,
-0.22014,0.0367934,1.4864,
-0.220141,0.0370196,1.4864,
-0.220141,0.0372458,1.48639,
-0.220142,0.0374726,1.48639,
-0.220142,0.0377605,1.48639,
-0.220143,0.0381702,1.48639,
-0.220145,0.0385808,1.48638,
-0.220146,0.0389911,1.48638,
-0.220149,0.0397164,1.48637,
-0.220151,0.0404427,1.48637,
-0.220152,0.041251,1.48636,
-0.220153,0.0417608,1.48635,
-0.220151,0.0425694,1.48634,
-0.220147,0.0434755,1.48632,
-0.22014,0.0443804,1.48631,
-0.220128,0.0453975,1.48628,
-0.220121,0.045855,1.48627,
-0.220114,0.046314,1.48626,
-0.220105,0.0467672,1.48625,
-0.220096,0.0472204,1.48624,
-0.220085,0.0476735,1.48623,
-0.220074,0.0481266,1.48622,
-0.220062,0.0485798,1.4862,
-0.220046,0.0491322,1.48618,
-0.220028,0.0496844,1.48616,
-0.220008,0.050232,1.48615,
-0.21999,0.0506918,1.48613,
-0.219971,0.0511207,1.48611,
-0.21995,0.0515778,1.48609,
-0.219931,0.051966,1.48608,
-0.219912,0.0523528,1.48606,
-0.219887,0.052838,1.48604,
-0.21986,0.0533231,1.48602,
-0.219822,0.0539744,1.48599,
-0.219782,0.0546266,1.48597,
-0.21975,0.0551109,1.48595,
-0.219698,0.055858,1.48591,
-0.219648,0.0565318,1.48588,
-0.219596,0.0571989,1.48585,
-0.219531,0.057965,1.48581,
-0.219478,0.0585602,1.48578,
-0.219429,0.0590903,1.48575,
-0.219355,0.0598369,1.48572,
-0.219279,0.0605714,1.48568,
-0.2192,0.0613123,1.48564,
-0.219083,0.0623731,1.48558,
-0.219005,0.0630533,1.48555,
-0.218926,0.063718,1.48551,
-0.218839,0.0643816,1.48547,
-0.218693,0.065423,1.48542,
-0.218545,0.0664191,1.48536,
-0.218425,0.0672086,1.48532,
-0.218301,0.0680015,1.48527,
-0.218176,0.0687752,1.48523,
-0.218046,0.0695478,1.48517,
-0.217911,0.0703191,1.48512,
-0.217772,0.0710933,1.48506,
-0.217542,0.0723235,1.48498,
-0.217306,0.0735153,1.4849,
-0.217108,0.0744629,1.48483,
-0.216908,0.0753833,1.48477,
-0.216702,0.0763027,1.4847,
-0.216379,0.0776889,1.48459,
-0.216039,0.0790687,1.48447,
-0.215671,0.0804908,1.48434,
-0.215293,0.0818675,1.48422,
-0.214832,0.0834186,1.48409,
-0.21442,0.0847086,1.48399,
-0.213943,0.086149,1.48389,
-0.213466,0.0875709,1.48378,
-0.213007,0.088902,1.48367,
-0.212544,0.0901959,1.48357,
-0.211883,0.0919638,1.48342,
-0.211207,0.0937023,1.48328,
-0.210513,0.0954384,1.48314,
-0.209753,0.0972947,1.48299,
-0.208979,0.0991452,1.48285,
-0.208191,0.100983,1.48272,
-0.207491,0.102545,1.4826,
-0.206779,0.104032,1.48248,
-0.206028,0.105507,1.48236,
-0.204947,0.107513,1.48219,
-0.203808,0.109484,1.48203,
-0.202604,0.111442,1.48188,
-0.201412,0.113288,1.48175,
-0.200216,0.115061,1.48162,
-0.198526,0.117461,1.48143,
-0.197795,0.118467,1.48134,
-0.197054,0.119472,1.48125,
-0.196305,0.120476,1.48116,
-0.19555,0.121478,1.48107,
-0.193599,0.124007,1.48083,
-0.191701,0.126348,1.4806,
-0.189808,0.128546,1.48039,
-0.187818,0.130738,1.48018,
-0.185781,0.132904,1.47999,
-0.18373,0.135036,1.4798,
-0.181659,0.13715,1.47962,
-0.179808,0.138998,1.47946,
-0.177944,0.140804,1.47931,
-0.175693,0.142883,1.47915,
-0.17362,0.144713,1.47901,
-0.171557,0.146471,1.47886,
-0.169465,0.148194,1.4787,
-0.167341,0.149882,1.47852,
-0.163726,0.152616,1.47821,
-0.160026,0.155265,1.47787,
-0.156302,0.157795,1.47755,
-0.152505,0.160221,1.47725,
-0.150039,0.161712,1.47708,
-0.14745,0.163204,1.47692,
-0.14459,0.164781,1.47676,
-0.141164,0.166634,1.47658,
-0.137724,0.168465,1.4764,
-0.134271,0.170261,1.47623,
-0.128541,0.173139,1.47597,
-0.122761,0.175924,1.47573,
-0.116958,0.178571,1.47551,
-0.111333,0.180962,1.4753,
-0.105705,0.183197,1.47511,
-0.10048,0.185148,1.47494,
-0.0952626,0.186998,1.47477,
-0.0900272,0.188793,1.47458,
-0.0832677,0.191038,1.47435,
-0.0790657,0.192383,1.47421,
-0.0745821,0.193768,1.47408,
-0.0704498,0.195002,1.47398,
-0.0661135,0.196259,1.4739,
-0.0617899,0.197466,1.47383,
-0.057454,0.198628,1.47376,
-0.0530976,0.199753,1.47369,
-0.0465705,0.201387,1.4736,
-0.0400931,0.202958,1.47355,
-0.0346345,0.204224,1.47354,
-0.0292008,0.205429,1.47352,
-0.0214997,0.207063,1.4735,
-0.0138937,0.208604,1.47347,
-0.00626179,0.210055,1.47343,
-0.00166282,0.21087,1.4734,
0.00294298,0.21164,1.47337,
0.00755449,0.212374,1.47334,
0.0174422,0.213888,1.47329,
0.0277232,0.215368,1.4733,
0.0343527,0.216257,1.47334,
0.0407866,0.217077,1.47341,
0.0471976,0.217846,1.4735,
0.0535802,0.218591,1.47359,
0.0602883,0.219362,1.47369,
0.0663686,0.220052,1.47378,
0.072439,0.220727,1.47386,
0.0785112,0.221388,1.47394,
0.0845841,0.222033,1.47401,
0.0906575,0.222656,1.47409,
0.0967333,0.223253,1.47417,
0.102811,0.223824,1.47427,
0.108892,0.224369,1.47437,
0.114974,0.224888,1.47448,
0.12349,0.225569,1.47467,
0.130336,0.226089,1.47484,
0.136698,0.226562,1.47499,
0.143533,0.227057,1.47516,
0.152047,0.227653,1.47536,
0.160563,0.228222,1.47556,
0.169075,0.228763,1.47576,
0.17841,0.22932,1.476,
0.188646,0.229882,1.4763,
0.198817,0.230389,1.47664,
0.210459,0.230927,1.47703,
0.222202,0.231442,1.47744,
0.231037,0.231811,1.47777,
0.239877,0.232156,1.47809,
0.248513,0.232461,1.47841,
0.257133,0.23274,1.47873,
0.265437,0.232993,1.47906,
0.273704,0.233242,1.47939,
0.285557,0.2336,1.47987,
0.29741,0.233953,1.48034,
0.309248,0.234303,1.48081,
0.321365,0.234651,1.48131,
0.333461,0.23498,1.48182,
0.345557,0.235289,1.48234,
0.357653,0.235579,1.48286,
0.369745,0.235853,1.48339,
0.383008,0.236136,1.48397,
0.402091,0.236501,1.48479,
0.421204,0.236813,1.4856,
0.44033,0.237076,1.48642,
0.458599,0.237283,1.48718,
0.463796,0.237334,1.48738,
0.468983,0.23738,1.48758,
0.474169,0.237423,1.48776,
0.479343,0.237461,1.48793,
0.484515,0.237494,1.4881,
0.489686,0.237523,1.48825,
0.502926,0.237598,1.48867,
0.516811,0.237679,1.48913,
0.536511,0.237803,1.48979,
0.556119,0.237931,1.49041,
0.579394,0.238075,1.49106,
0.593113,0.238154,1.4914,
0.606794,0.238229,1.49172,
0.620479,0.238305,1.49203,
0.634163,0.238383,1.49235,
0.647847,0.238464,1.49265,
0.661533,0.238548,1.49296,
0.675227,0.238635,1.49326,
0.692737,0.238742,1.49363,
0.710238,0.238838,1.49397,
0.727685,0.238914,1.49429,
0.745125,0.238996,1.49459,
0.762628,0.239101,1.4949,
0.78067,0.239215,1.49521,
0.798712,0.239322,1.49552,
0.816779,0.23942,1.49582,
0.837325,0.239525,1.49612,
0.857828,0.239637,1.49636,
0.878397,0.239758,1.49652,
0.898968,0.239885,1.4966,
0.919547,0.240018,1.49661,
0.948146,0.240202,1.49654,
0.977187,0.240403,1.49641,
1.01018,0.240649,1.49623,
1.04082,0.240884,1.49608,
1.07141,0.241137,1.4959,
1.10204,0.241395,1.49569,
1.13795,0.241686,1.4954,
1.16818,0.241923,1.49512,
1.21062,0.24226,1.49464,
1.24697,0.242558,1.49421,
1.28339,0.24287,1.49379,
1.32105,0.243222,1.49336,
1.35611,0.243574,1.49294,
1.38805,0.243907,1.49255,
1.42,0.244243,1.49219,
1.45441,0.24461,1.49179,
1.48885,0.244986,1.49137,
1.51132,0.24524,1.49109,
1.54682,0.245669,1.49065,
1.58485,0.246167,1.4902,
1.62137,0.246634,1.48979,
1.64272,0.246896,1.48957,
1.66404,0.247147,1.48935,
1.6854,0.247386,1.48916,
1.70684,0.24761,1.48897,
1.73907,0.247936,1.4887,
1.77134,0.24826,1.48843,
1.80715,0.248613,1.48814,
1.84307,0.248961,1.48786,
1.88946,0.249412,1.48748,
1.92052,0.24972,1.4872,
1.95146,0.250034,1.4869,
1.9743,0.250269,1.48667,
1.99714,0.250508,1.48644,
2.02001,0.250746,1.48621,
2.0648,0.251204,1.48578,
2.10959,0.251644,1.48538,
2.15038,0.252035,1.48503,
2.19115,0.252422,1.48469,
2.22639,0.252754,1.48439,
2.2617,0.253082,1.4841,
2.27719,0.253223,1.48397,
2.29269,0.253363,1.48385,
2.3082,0.253501,1.48373,
2.32372,0.25364,1.48361,
2.33924,0.253782,1.4835,
2.35476,0.253929,1.48338,
2.37027,0.254083,1.48326,
2.38579,0.254244,1.48314,
2.4013,0.25441,1.48302,
2.44329,0.254869,1.48267,
2.48527,0.25533,1.48231,
2.52725,0.255789,1.48195,
2.56923,0.256246,1.48158,
2.59211,0.256496,1.48139,
2.61501,0.256745,1.4812,
2.63792,0.256997,1.48102,
2.66089,0.257249,1.48084,
2.70707,0.257744,1.4805,
2.75326,0.258211,1.48017,
2.7995,0.258663,1.47984,
2.84167,0.259074,1.47955,
2.88382,0.259485,1.47926,
2.90485,0.259692,1.47911,
2.94936,0.260134,1.47881,
2.9812,0.26046,1.47859,
3.01302,0.260793,1.47836,
3.04478,0.261132,1.47812,
3.07655,0.261478,1.47788,
3.11185,0.261861,1.4776,
3.13851,0.262143,1.4774,
3.16518,0.262418,1.4772,
3.19185,0.262683,1.477,
3.21853,0.262942,1.47681,
3.24821,0.263225,1.47661,
3.27789,0.263503,1.4764,
3.30756,0.26378,1.4762,
3.34317,0.264109,1.47595,
3.3794,0.264435,1.47571,
3.41291,0.26473,1.47548,
3.44632,0.265018,1.47526,
3.47774,0.265286,1.47504,
3.50916,0.265558,1.47483,
3.54059,0.265839,1.47461,
3.57559,0.266158,1.47436,
3.61504,0.266512,1.47409,
3.65448,0.266858,1.47382,
3.69395,0.267198,1.47356,
3.73343,0.267538,1.4733,
3.77292,0.267883,1.47303,
3.81238,0.268236,1.47277,
3.83426,0.268434,1.47262,
3.85609,0.268631,1.47247,
3.87794,0.268827,1.47232,
3.89981,0.269023,1.47217,
3.93735,0.269357,1.47192,
3.98198,0.269744,1.47164,
4.02666,0.270117,1.47137,
4.06864,0.270457,1.47113,
4.09474,0.270668,1.47097,
4.12076,0.27088,1.47082,
4.15559,0.271172,1.4706,
4.19108,0.271476,1.47038,
4.22655,0.271786,1.47016,
4.27253,0.272193,1.46987,
4.31842,0.2726,1.46957,
4.36616,0.273021,1.46926,
4.41564,0.273459,1.46894,
4.45182,0.273779,1.46871,
4.4766,0.273996,1.46856,
4.5014,0.274207,1.46841,
4.52504,0.274404,1.46827,
4.5487,0.274598,1.46813,
4.57008,0.274773,1.46801,
4.59152,0.274951,1.46789,
4.62207,0.275208,1.46773,
4.65806,0.275515,1.46753,
4.69684,0.27585,1.46731,
4.7325,0.276161,1.46711,
4.76815,0.276473,1.4669,
4.80381,0.276787,1.4667,
4.83891,0.277097,1.4665,
4.87401,0.277407,1.46629,
4.90874,0.277714,1.46609,
4.94347,0.278021,1.46589,
4.96083,0.278174,1.46579,
4.96951,0.278251,1.46574,
4.97167,0.27827,1.46573,
4.97383,0.278289,1.46572,
4.97706,0.278318,1.4657,
4.98192,0.278361,1.46567,
4.9892,0.278425,1.46563,
5.00011,0.278522,1.46557,
5.01649,0.278666,1.46547,
5.03094,0.278794,1.46539,
5.06526,0.279096,1.46519,
5.09958,0.279398,1.46499,
5.13373,0.279697,1.46479,
5.16774,0.279994,1.4646,
5.20174,0.280291,1.4644,
5.23562,0.280586,1.4642,
5.26938,0.280879,1.46401,
5.30315,0.281171,1.46381,
5.31021,0.281232,1.46377,
5.31727,0.281293,1.46373,
5.32434,0.281354,1.46369,
5.3314,0.281414,1.46365,
5.33847,0.281475,1.46361,
5.34553,0.281536,1.46357,
5.34669,0.281546,1.46356,
5.34727,0.281551,1.46356,
5.34741,0.281552,1.46356,
5.34745,0.281553,1.46355,
5.34747,0.281553,1.46355,
5.34748,0.281553,1.46355,
5.34748,0.281553,1.46355,
5.34748,0.281553,1.46355,
-0.220141,0.0316179,1.48642,
-0.220141,0.0318472,1.48642,
-0.220141,0.0320765,1.48642,
-0.220141,0.0323058,1.48641,
-0.220141,0.0325371,1.48641,
-0.22014,0.0327684,1.48641,
-0.22014,0.0329995,1.48641,
-0.22014,0.0332306,1.48641,
-0.22014,0.0334616,1.48641,
-0.22014,0.0336934,1.48641,
-0.22014,0.0339252,1.48641,
-0.22014,0.0341569,1.48641,
-0.220139,0.0343887,1.48641,
-0.220139,0.0346208,1.48641,
-0.220139,0.0348529,1.48641,
-0.220139,0.0351298,1.48641,
-0.220139,0.0353605,1.48641,
-0.220139,0.0355911,1.4864,
-0.220139,0.0358217,1.4864,
-0.22014,0.036053,1.4864,
-0.22014,0.0362843,1.4864,
-0.22014,0.0365672,1.4864,
-0.22014,0.0367934,1.4864,
-0.220141,0.0370196,1.4864,
-0.220141,0.0372458,1.48639,
-0.220142,0.0374726,1.48639,
-0.220142,0.0377605,1.48639,
-0.220143,0.0381702,1.48639,
-0.220145,0.0385808,1.48638,
-0.220146,0.0389911,1.48638,
-0.220149,0.0397164,1.48637,
-0.220151,0.0404427,1.48637,
-0.220152,0.041251,1.48636,
-0.220153,0.0417608,1.48635,
-0.220151,0.0425694,1.48634,
-0.220147,0.0434755,1.48632,
-0.22014,0.0443804,1.48631,
-0.220128,0.0453975,1.48628,
-0.220121,0.045855,1.48627,
-0.220114,0.046314,1.48626,
-0.220105,0.0467672,1.48625,
-0.220096,0.0472204,1.48624,
-0.220085,0.0476735,1.48623,
-0.220074,0.0481266,1.48622,
-0.220062,0.0485798,1.4862,
-0.220046,0.0491322,1.48618,
-0.220028,0.0496844,1.48616,
-0.220008,0.050232,1.48615,
-0.21999,0.0506918,1.48613,
-0.219971,0.0511207,1.48611,
-0.21995,0.0515778,1.48609,
-0.219931,0.051966,1.48608,
-0.219912,0.0523528,1.48606,
-0.219887,0.052838,1.48604,
-0.21986,0.0533231,1.48602,
-0.219822,0.0539744,1.48599,
-0.219782,0.0546266,1.48597,
