X,Y,Z,ppm
2.09388,0.053912,1.46329,4.73E+02
2.12544,0.0542661,1.46286,4.73E+02
2.15706,0.0546174,1.46244,4.73E+02
2.19969,0.0550917,1.46189,4.72E+02
2.23306,0.0554669,1.46146,4.72E+02
2.26644,0.0558451,1.46103,4.72E+02
2.29982,0.0562257,1.4606,4.71E+02
2.33546,0.0566344,1.46014,4.70E+02
2.37111,0.0570424,1.45969,4.69E+02
2.40673,0.0574422,1.45924,4.69E+02
2.44234,0.0578297,1.45882,4.69E+02
2.4636,0.058049,1.45857,4.67E+02
2.48498,0.0582503,1.45835,4.67E+02
2.50635,0.0584515,1.45812,4.67E+02
2.53656,0.0587387,1.45781,4.67E+02
2.56932,0.059056,1.45748,4.67E+02
2.60429,0.0594039,1.45713,4.66E+02
2.65231,0.0598896,1.45665,4.65E+02
2.70032,0.0603805,1.45616,4.65E+02
2.74457,0.0608344,1.45572,4.64E+02
2.78882,0.0612822,1.45528,4.64E+02
2.83306,0.0617219,1.45485,4.64E+02
2.88936,0.0622705,1.45433,4.63E+02
2.91465,0.0625101,1.4541,4.63E+02
2.95273,0.0628569,1.45376,4.63E+02
2.97806,0.0630754,1.45354,4.63E+02
3.01083,0.0633504,1.45326,4.63E+02
3.04361,0.0636256,1.45299,4.62E+02
3.07638,0.0639033,1.4527,4.62E+02
3.1106,0.0641939,1.45241,4.63E+02
3.14482,0.064484,1.45213,4.63E+02
3.17558,0.0647455,1.45187,4.64E+02
3.20634,0.0650074,1.45163,4.64E+02
3.24431,0.0653308,1.45132,4.63E+02
3.28328,0.0656626,1.451,4.62E+02
3.32225,0.0659951,1.45068,4.61E+02
3.35518,0.0662766,1.4504,4.61E+02
3.39359,0.0666031,1.45008,4.61E+02
3.432,0.0669243,1.44977,4.61E+02
3.47044,0.0672397,1.44946,4.61E+02
3.51081,0.0675652,1.44915,4.61E+02
3.55118,0.0678911,1.44884,4.60E+02
3.59155,0.0682228,1.44852,4.60E+02
3.6316,0.0685577,1.44822,4.60E+02
3.66089,0.0688055,1.44799,4.59E+02
3.69018,0.0690546,1.44777,4.59E+02
3.7177,0.0692894,1.44756,4.59E+02
3.7452,0.0695235,1.44736,4.59E+02
3.7727,0.0697549,1.44716,4.59E+02
3.8002,0.0699835,1.44696,4.59E+02
3.8277,0.0702093,1.44676,4.59E+02
3.8552,0.0704322,1.44657,4.59E+02
3.8827,0.0706503,1.44638,4.59E+02
3.91019,0.0708645,1.44619,4.59E+02
3.9384,0.0710855,1.446,4.59E+02
3.97186,0.0713525,1.44578,4.59E+02
4.00535,0.0716244,1.44555,4.58E+02
4.05025,0.071994,1.44523,4.58E+02
4.07483,0.0721958,1.44506,4.58E+02
4.0994,0.0723948,1.44489,4.58E+02
4.12399,0.0725895,1.44473,4.58E+02
4.14858,0.0727812,1.44457,4.58E+02
4.19597,0.0731512,1.44426,4.58E+02
4.23487,0.0734568,1.44401,4.58E+02
4.26813,0.0737182,1.4438,4.58E+02
4.30293,0.0739905,1.44357,4.58E+02
4.33774,0.074261,1.44334,4.58E+02
4.37412,0.0745437,1.44311,4.58E+02
4.4105,0.074824,1.44287,4.58E+02
4.44224,0.0750675,1.44268,4.57E+02
4.47401,0.0753126,1.44248,4.57E+02
4.52027,0.0756808,1.44219,4.57E+02
4.55364,0.0759529,1.44197,4.57E+02
4.58398,0.0761999,1.44178,4.57E+02
4.60966,0.076406,1.44161,4.57E+02
4.63532,0.0766085,1.44145,4.57E+02
4.66102,0.0768071,1.44129,4.57E+02
4.6861,0.076999,1.44114,4.57E+02
4.71119,0.0771899,1.441,4.56E+02
4.73355,0.0773598,1.44087,4.57E+02
4.75591,0.0775296,1.44074,4.57E+02
4.77797,0.0776973,1.44061,4.57E+02
4.79964,0.0778622,1.44048,4.57E+02
4.82132,0.0780272,1.44036,4.57E+02
4.843,0.078192,1.44023,4.57E+02
4.86443,0.0783548,1.44011,4.57E+02
4.88544,0.0785146,1.43998,4.57E+02
4.90646,0.0786742,1.43986,4.57E+02
4.92748,0.0788336,1.43974,4.57E+02
4.94839,0.0789922,1.43962,4.57E+02
4.96899,0.0791485,1.4395,4.56E+02
4.9899,0.0793068,1.43938,4.57E+02
5.02455,0.0795691,1.43917,4.57E+02
5.05903,0.0798299,1.43897,4.57E+02
5.07917,0.079982,1.43886,4.57E+02
5.09904,0.0801321,1.43874,4.56E+02
5.11918,0.080284,1.43862,4.57E+02
5.13899,0.0804333,1.43851,4.57E+02
5.17319,0.0806908,1.43831,4.57E+02
5.20739,0.0809481,1.43811,4.57E+02
5.24147,0.0812045,1.43791,4.57E+02
5.27545,0.0814596,1.43771,4.57E+02
5.29424,0.0816006,1.4376,4.57E+02
5.30131,0.0816537,1.43756,4.57E+02
5.30839,0.0817067,1.43752,4.56E+02
5.31546,0.0817597,1.43748,4.57E+02
5.32253,0.0818127,1.43744,4.57E+02
5.3296,0.0818657,1.4374,4.57E+02
5.33667,0.0819187,1.43736,4.57E+02
5.34374,0.0819717,1.43732,4.56E+02
5.34608,0.0819892,1.4373,4.56E+02
5.34725,0.081998,1.4373,4.56E+02
5.3474,0.0819991,1.4373,4.56E+02
5.34747,0.0819997,1.4373,4.56E+02
5.34748,0.0819997,1.4373,4.56E+02
5.34748,0.0819997,1.4373,4.56E+02
5.34748,0.0819998,1.4373,4.56E+02
-0.220141,0.0316179,1.48642,4.00E+04
-0.220138,0.0318472,1.48641,4.00E+04
-0.220135,0.0320765,1.48641,4.00E+04
-0.220132,0.0323057,1.48641,4.00E+04
-0.220128,0.0325369,1.4864,4.00E+04
-0.220124,0.0327681,1.4864,4.00E+04
-0.22012,0.0329991,1.4864,4.00E+04
-0.220115,0.03323,1.48639,4.00E+04
-0.22011,0.0334609,1.48639,4.00E+04
-0.220104,0.0336917,1.48638,4.00E+04
-0.220098,0.0339232,1.48638,4.00E+04
-0.22009,0.0341547,1.48637,4.00E+04
-0.220083,0.0343861,1.48636,4.00E+04
-0.220074,0.0346178,1.48635,4.00E+04
-0.220065,0.0348494,1.48635,4.00E+04
-0.220055,0.0350799,1.48634,4.00E+04
-0.220044,0.0353103,1.48633,4.00E+04
-0.220032,0.0355403,1.48632,4.00E+04
-0.22002,0.0357701,1.48631,4.00E+04
-0.220007,0.0360005,1.4863,4.00E+04
-0.219993,0.0362309,1.48629,4.00E+04
-0.219974,0.0365125,1.48627,4.00E+04
-0.219958,0.0367381,1.48626,4.00E+04
-0.219942,0.0369631,1.48625,4.00E+04
-0.219925,0.037188,1.48623,4.00E+04
-0.219906,0.0374134,1.48622,4.00E+04
-0.219887,0.0376388,1.4862,4.00E+04
-0.219861,0.0379244,1.48618,4.00E+04
-0.219841,0.0381408,1.48617,4.00E+04
-0.21982,0.0383566,1.48615,3.99E+04
-0.219797,0.0385722,1.48614,3.99E+04
-0.219774,0.0387882,1.48612,4.00E+04
-0.21975,0.0390042,1.4861,4.00E+04
-0.219716,0.0392927,1.48608,4.00E+04
-0.219691,0.0394954,1.48606,3.99E+04
-0.219666,0.0396972,1.48605,3.98E+04
-0.219639,0.039899,1.48603,3.98E+04
-0.219611,0.0401085,1.48601,3.98E+04
-0.219581,0.0403178,1.48599,3.99E+04
-0.219551,0.040527,1.48597,3.99E+04
-0.219522,0.0407173,1.48595,3.98E+04
-0.219493,0.0409076,1.48594,3.97E+04
-0.219462,0.0410971,1.48592,3.96E+04
-0.219431,0.0412864,1.4859,3.94E+04
-0.219399,0.0414755,1.48588,3.94E+04
-0.219365,0.0416723,1.48586,3.95E+04
-0.219329,0.0418688,1.48584,3.96E+04
-0.219293,0.0420652,1.48582,3.96E+04
-0.219222,0.042432,1.48577,3.94E+04
-0.219188,0.0426016,1.48576,3.91E+04
-0.219153,0.0427709,1.48574,3.87E+04
-0.219117,0.0429401,1.48572,3.84E+04
-0.21908,0.043109,1.4857,3.83E+04
-0.219042,0.0432837,1.48567,3.85E+04
-0.218938,0.0437337,1.48562,3.89E+04
-0.218814,0.0442387,1.48555,3.80E+04
-0.218683,0.0447377,1.48549,3.65E+04
-0.218546,0.0452322,1.48542,3.73E+04
-0.218403,0.0457255,1.48535,3.67E+04
-0.218231,0.0462901,1.48527,3.46E+04
-0.218054,0.0468368,1.48518,3.47E+04
-0.217957,0.0471188,1.48514,3.44E+04
-0.217857,0.0473978,1.4851,3.40E+04
-0.217753,0.0476755,1.48505,3.34E+04
-0.217548,0.0482032,1.48496,3.21E+04
-0.21736,0.0486602,1.48488,3.15E+04
-0.217164,0.0491108,1.4848,3.10E+04
-0.216955,0.0495695,1.48472,3.06E+04
-0.216739,0.0500221,1.48464,3.02E+04
-0.216516,0.0504712,1.48456,2.95E+04
-0.216283,0.0509203,1.48448,2.88E+04
-0.216045,0.0513632,1.4844,2.84E+04
-0.215799,0.0518006,1.48432,2.80E+04
-0.215543,0.0522365,1.48424,2.78E+04
-0.215303,0.052627,1.48416,2.73E+04
-0.215064,0.0529982,1.48409,2.65E+04
-0.214865,0.0532949,1.48403,2.61E+04
-0.214615,0.0536569,1.48395,2.55E+04
-0.214314,0.0540796,1.48387,2.49E+04
-0.214008,0.054497,1.48378,2.46E+04
-0.213698,0.0549108,1.48369,2.42E+04
-0.213263,0.055477,1.48357,2.38E+04
-0.21282,0.0560373,1.48345,2.35E+04
-0.212556,0.0563632,1.48338,2.31E+04
-0.21229,0.0566841,1.48331,2.27E+04
-0.21202,0.0570015,1.48324,2.23E+04
-0.211746,0.0573153,1.48317,2.18E+04
-0.21138,0.0577244,1.48307,2.12E+04
-0.211009,0.0581276,1.48298,2.08E+04
-0.210628,0.0585256,1.48289,2.02E+04
-0.210164,0.0589938,1.48278,1.97E+04
-0.209699,0.0594445,1.48267,1.93E+04
-0.209228,0.0598861,1.48257,1.88E+04
-0.208736,0.0603365,1.48246,1.82E+04
-0.208242,0.0607764,1.48236,1.76E+04
-0.207623,0.061311,1.48223,1.73E+04
-0.206993,0.0618351,1.48211,1.70E+04
-0.206374,0.0623332,1.48199,1.65E+04
-0.205798,0.0627853,1.48188,1.59E+04
-0.205226,0.0632249,1.48178,1.52E+04
-0.204584,0.0637039,1.48167,1.50E+04
-0.203838,0.0642402,1.48154,1.49E+04
-0.203081,0.0647656,1.48143,1.46E+04
-0.202113,0.0654177,1.48128,1.41E+04
-0.201173,0.0660327,1.48113,1.36E+04
-0.200492,0.0664632,1.48103,1.34E+04
-0.199834,0.0668644,1.48094,1.31E+04
-0.199168,0.0672591,1.48085,1.28E+04
-0.198514,0.0676371,1.48077,1.26E+04
-0.197857,0.0680081,1.48069,1.24E+04
-0.196882,0.0685456,1.48057,1.21E+04
-0.196039,0.0689982,1.48048,1.18E+04
-0.194988,0.0695504,1.48036,1.15E+04
-0.193708,0.0701985,1.48024,1.10E+04
-0.192409,0.0708224,1.48012,1.03E+04
-0.191503,0.0712402,1.48004,1.02E+04
-0.190596,0.071648,1.47996,1.01E+04
-0.189684,0.0720482,1.47989,1.01E+04
-0.188767,0.0724397,1.47982,1.00E+04
-0.187848,0.0728243,1.47975,9.87E+03
-0.186218,0.0734917,1.47965,9.51E+03
-0.184787,0.0740621,1.47956,9.09E+03
-0.183365,0.0746132,1.47948,8.67E+03
-0.181978,0.075134,1.47941,8.54E+03
-0.180588,0.0756367,1.47935,8.52E+03
-0.179906,0.0758767,1.47932,8.47E+03
-0.179221,0.0761142,1.4793,8.38E+03
-0.178536,0.0763485,1.47927,8.28E+03
-0.177853,0.0765785,1.47925,8.15E+03
-0.17716,0.0768078,1.47923,7.98E+03
-0.175489,0.0773496,1.47918,7.56E+03
-0.173574,0.0779529,1.47913,7.24E+03
-0.171652,0.0785411,1.47909,6.98E+03
-0.170576,0.0788641,1.47907,6.90E+03
-0.169495,0.0791847,1.47906,6.83E+03
-0.168441,0.0794943,1.47905,6.77E+03
-0.167383,0.0798013,1.47905,6.68E+03
-0.166322,0.0801058,1.47906,6.63E+03
-0.164279,0.0806849,1.47908,6.57E+03
-0.161846,0.0813572,1.47912,6.30E+03
-0.159357,0.0820208,1.47917,6.02E+03
-0.156857,0.0826623,1.47923,5.73E+03
-0.154396,0.0832706,1.4793,5.56E+03
-0.152554,0.0837107,1.47936,5.39E+03
-0.150698,0.0841406,1.47943,5.21E+03
-0.148846,0.0845582,1.47952,5.10E+03
-0.146785,0.0850114,1.47962,4.94E+03
-0.144569,0.0854861,1.47974,4.72E+03
-0.142191,0.0859835,1.47988,4.76E+03
-0.139812,0.0864705,1.48004,4.80E+03
-0.137443,0.0869447,1.4802,4.86E+03
-0.135086,0.0874035,1.48037,4.83E+03
-0.132992,0.0878006,1.48053,4.75E+03
-0.130899,0.0881898,1.48069,4.66E+03
-0.129162,0.0885067,1.48083,4.52E+03
-0.127423,0.0888177,1.48097,4.39E+03
-0.125682,0.0891225,1.48111,4.25E+03
-0.12394,0.0894213,1.48126,4.12E+03
-0.122192,0.0897153,1.48141,4.05E+03
-0.120695,0.0899627,1.48153,4.08E+03
-0.119192,0.0902069,1.48167,4.04E+03
-0.117701,0.0904438,1.4818,3.98E+03
-0.11621,0.0906751,1.48194,3.92E+03
-0.11469,0.0909013,1.48209,3.64E+03
-0.112762,0.0911733,1.48227,3.49E+03
-0.109728,0.0915799,1.48256,3.44E+03
-0.106784,0.0919538,1.48285,3.38E+03
-0.10384,0.0923099,1.48314,3.34E+03
-0.100601,0.0926872,1.48348,3.32E+03
-0.097404,0.0930478,1.48382,3.28E+03
-0.0942081,0.0933967,1.48417,3.24E+03
-0.0910129,0.0937338,1.48454,3.20E+03
-0.0878163,0.0940584,1.48492,3.16E+03
-0.0850416,0.0943254,1.48526,3.11E+03
-0.0822667,0.0945759,1.4856,3.00E+03
-0.0791271,0.0948391,1.486,2.89E+03
-0.075597,0.0951128,1.48646,2.79E+03
-0.0720713,0.0953613,1.48693,2.69E+03
-0.0686519,0.095578,1.48739,2.62E+03
-0.0662094,0.0957192,1.48772,2.63E+03
-0.0637665,0.0958494,1.48806,2.63E+03
-0.0608732,0.095989,1.48846,2.55E+03
-0.0579809,0.0961125,1.48886,2.47E+03
-0.0545703,0.0962385,1.48935,2.38E+03
-0.0505815,0.0963651,1.48994,2.33E+03
-0.0457175,0.0965002,1.49066,2.29E+03
-0.0408563,0.0966173,1.4914,2.25E+03
-0.0359976,0.096716,1.49216,2.22E+03
-0.0311166,0.0967896,1.49292,2.14E+03
-0.0261995,0.0968287,1.49369,2.05E+03
-0.0201666,0.0968265,1.49462,2.01E+03
-0.0141221,0.0967619,1.49554,2.01E+03
-0.0087832,0.0966545,1.49634,1.97E+03
-0.00376665,0.0965229,1.49708,1.92E+03
0.00124611,0.0963704,1.49782,1.88E+03
0.00583619,0.0962139,1.49849,1.84E+03
0.010436,0.0960399,1.49917,1.81E+03
0.0150349,0.095847,1.49984,1.78E+03
0.0187139,0.095678,1.50039,1.75E+03
0.02238,0.0954935,1.50092,1.72E+03
0.0260462,0.0952877,1.50145,1.68E+03
0.0297166,0.0950613,1.50196,1.64E+03
0.0333851,0.0948155,1.50247,1.61E+03
0.0379085,0.0944901,1.50308,1.57E+03
0.0424383,0.0941447,1.5037,1.55E+03
0.0480161,0.0936937,1.50448,1.52E+03
0.0524864,0.0933077,1.5051,1.52E+03
0.0569261,0.0928972,1.50572,1.51E+03
0.0613627,0.0924581,1.50633,1.51E+03
0.0657957,0.0919897,1.50694,1.50E+03
0.0702263,0.0914956,1.50756,1.48E+03
0.0756249,0.0908796,1.50831,1.45E+03
0.0810068,0.090265,1.50905,1.42E+03
0.0863896,0.0896504,1.50977,1.39E+03
0.0941434,0.0887377,1.51078,1.38E+03
0.100629,0.0879329,1.5116,1.37E+03
0.107116,0.0870917,1.51239,1.35E+03
0.113561,0.0862253,1.51315,1.32E+03
0.120484,0.0852754,1.51393,1.30E+03
0.127385,0.0843288,1.51465,1.29E+03
0.135109,0.0832712,1.51534,1.27E+03
0.142544,0.0822389,1.51593,1.25E+03
0.149898,0.0811912,1.51648,1.23E+03
0.157526,0.0800667,1.51704,1.21E+03
0.165239,0.0788873,1.51758,1.20E+03
0.172947,0.0776649,1.51809,1.19E+03
0.180648,0.0763993,1.51856,1.17E+03
0.186692,0.0753986,1.51889,1.15E+03
0.192731,0.0744197,1.51916,1.13E+03
0.198777,0.0734724,1.51938,1.10E+03
0.204828,0.0725568,1.51954,1.07E+03
0.210872,0.0716601,1.51967,1.06E+03
0.217841,0.07062,1.51983,1.06E+03
0.224806,0.069566,1.52002,1.05E+03
0.231817,0.0684986,1.52022,1.04E+03
0.239008,0.0674402,1.52033,1.01E+03
0.244112,0.0667404,1.52034,9.89E+02
0.250584,0.0659151,1.52034,9.57E+02
0.26408,0.0642834,1.52031,9.43E+02
0.278509,0.0625827,1.52016,9.31E+02
0.289573,0.0613046,1.51997,9.21E+02
0.300616,0.0600431,1.51971,9.18E+02
0.311186,0.0588344,1.51942,9.14E+02
0.320451,0.057792,1.51912,9.10E+02
0.329676,0.0567963,1.51877,8.91E+02
0.338904,0.0558537,1.51835,8.73E+02
0.348135,0.0549633,1.51787,8.54E+02
0.357052,0.0541534,1.51736,8.37E+02
0.366047,0.0533771,1.51683,8.29E+02
0.376991,0.0524709,1.5162,8.21E+02
0.387938,0.0516021,1.51559,8.13E+02
0.398956,0.0507702,1.51498,8.03E+02
0.411013,0.0499282,1.51426,8.05E+02
0.419736,0.0493736,1.51367,8.02E+02
0.428463,0.0488668,1.51303,7.89E+02
0.437188,0.0484106,1.51233,7.76E+02
0.445917,0.0480009,1.51158,7.68E+02
0.458717,0.0474684,1.51044,7.63E+02
0.471492,0.0469992,1.50926,7.47E+02
0.486037,0.0465232,1.50785,7.27E+02
0.500576,0.0461067,1.5064,7.07E+02
0.515137,0.0457581,1.50493,6.93E+02
0.52975,0.0454728,1.50347,6.80E+02
0.545989,0.0452081,1.50184,6.71E+02
0.56252,0.0449879,1.50019,6.60E+02
0.572358,0.0448735,1.49923,6.51E+02
0.585592,0.0447259,1.49802,6.40E+02
0.599146,0.0445641,1.4969,6.32E+02
0.620903,0.044333,1.49519,6.27E+02
0.642657,0.0441525,1.49358,6.25E+02
0.664403,0.044021,1.49211,6.22E+02
0.686354,0.0439441,1.4907,6.18E+02
0.704736,0.0439372,1.48949,6.13E+02
0.719904,0.0439693,1.48844,6.04E+02
0.735077,0.0440148,1.4874,5.91E+02
0.75025,0.0440724,1.48638,5.79E+02
0.765338,0.0441432,1.48538,5.71E+02
0.780413,0.044231,1.48442,5.74E+02
0.79549,0.044338,1.48348,5.77E+02
0.810568,0.0444638,1.48259,5.80E+02
0.825698,0.0446079,1.48172,5.83E+02
0.844081,0.0447832,1.48076,5.81E+02
0.868211,0.0450013,1.47959,5.69E+02
0.899657,0.0453049,1.47808,5.51E+02
0.931102,0.0456433,1.47657,5.34E+02
0.944725,0.045795,1.47593,5.30E+02
0.958324,0.0459474,1.47529,5.33E+02
0.971974,0.0460886,1.47466,5.36E+02
0.985625,0.0462161,1.47406,5.39E+02
0.999277,0.04633,1.47349,5.42E+02
1.01299,0.0464558,1.47292,5.35E+02
1.02863,0.0466257,1.47231,5.34E+02
1.0493,0.0468612,1.47151,5.33E+02
1.08185,0.047246,1.47029,5.23E+02
1.11519,0.0476564,1.46906,5.11E+02
1.1487,0.0480731,1.46787,5.08E+02
1.18155,0.0484552,1.46679,5.06E+02
1.20961,0.0487458,1.46596,5.04E+02
1.2353,0.0489964,1.46525,5.02E+02
1.26106,0.0492558,1.46455,4.99E+02
1.29662,0.0496117,1.46364,4.95E+02
1.32746,0.0499107,1.46291,4.91E+02
1.35841,0.0502075,1.4622,4.89E+02
1.40323,0.0506511,1.46123,4.90E+02
1.44547,0.0510955,1.46035,4.90E+02
1.48323,0.0515097,1.4596,4.88E+02
1.52095,0.0519287,1.45886,4.87E+02
1.55579,0.0523195,1.45819,4.84E+02
1.58895,0.0527005,1.45755,4.82E+02
1.62207,0.053086,1.45693,4.84E+02
1.65517,0.0534738,1.45633,4.84E+02
1.68838,0.0538696,1.45578,4.82E+02
1.72649,0.0543138,1.45519,4.81E+02
1.7654,0.0547491,1.45461,4.81E+02
1.80048,0.0551326,1.45409,4.79E+02
1.83557,0.0555035,1.45356,4.77E+02
1.87066,0.0558607,1.45302,4.74E+02
1.90581,0.0562034,1.45249,4.75E+02
1.93379,0.0564764,1.45207,4.74E+02
1.96515,0.0567962,1.4516,4.72E+02
1.99644,0.0571292,1.45114,4.72E+02
2.02648,0.0574642,1.4507,4.71E+02
2.05589,0.0578021,1.45027,4.71E+02
2.08528,0.0581422,1.44986,4.72E+02
2.11468,0.0584831,1.44945,4.73E+02
2.13814,0.0587539,1.44914,4.73E+02
2.1616,0.0590216,1.44883,4.73E+02
2.18509,0.0592881,1.44853,4.73E+02
2.22516,0.059746,1.44801,4.72E+02
2.26082,0.0601569,1.44755,4.72E+02
2.29647,0.06057,1.44709,4.71E+02
2.33212,0.0609848,1.44663,4.69E+02
2.36776,0.0613977,1.44618,4.69E+02
2.40337,0.0618016,1.44573,4.69E+02
2.43899,0.0621933,1.44531,4.69E+02
2.46625,0.0624799,1.445,4.69E+02
2.48754,0.0627008,1.44476,4.68E+02
2.51779,0.0629969,1.44444,4.67E+02
2.54801,0.0632941,1.44414,4.68E+02
2.58078,0.0636228,1.4438,4.67E+02
2.62885,0.0641126,1.44331,4.66E+02
2.67747,0.064613,1.44281,4.65E+02
2.72609,0.0651186,1.44232,4.65E+02
2.77033,0.0655754,1.44187,4.64E+02
2.81457,0.0660257,1.44144,4.64E+02
2.87083,0.0665924,1.4409,4.64E+02
2.91947,0.0670651,1.44044,4.63E+02
2.95755,0.0674142,1.4401,4.63E+02
2.99568,0.0677435,1.43977,4.63E+02
3.02846,0.068023,1.43949,4.63E+02
3.06123,0.0683038,1.4392,4.62E+02
3.09545,0.0685985,1.4389,4.63E+02
3.12967,0.0688926,1.43861,4.63E+02
3.16388,0.0691861,1.43832,4.64E+02
3.20528,0.0695414,1.43798,4.64E+02
3.24255,0.0698619,1.43768,4.63E+02
3.27988,0.0701835,1.43737,4.63E+02
3.31886,0.0705205,1.43704,4.62E+02
3.35783,0.0708584,1.43672,4.61E+02
3.39624,0.0711895,1.4364,4.61E+02
3.43465,0.0715153,1.43608,4.61E+02
3.4731,0.0718352,1.43577,4.61E+02
3.51346,0.0721647,1.43546,4.61E+02
3.55383,0.0724943,1.43514,4.60E+02
3.5942,0.0728296,1.43483,4.60E+02
3.63093,0.0731382,1.43454,4.60E+02
3.65689,0.073358,1.43435,4.59E+02
3.68281,0.0735786,1.43415,4.59E+02
3.70874,0.0738009,1.43395,4.59E+02
3.73467,0.0740237,1.43376,4.59E+02
3.76218,0.0742581,1.43356,4.59E+02
3.78968,0.0744896,1.43336,4.59E+02
3.81718,0.0747183,1.43316,4.59E+02
3.84467,0.0749441,1.43296,4.59E+02
3.87218,0.0751668,1.43277,4.59E+02
3.89968,0.0753844,1.43258,4.59E+02
3.9298,0.0756208,1.43238,4.59E+02
3.96326,0.0758882,1.43215,4.59E+02
3.99674,0.0761605,1.43192,4.59E+02
4.04165,0.0765322,1.4316,4.58E+02
4.08667,0.0769036,1.43129,4.58E+02
4.13173,0.0772632,1.43098,4.58E+02
4.17752,0.0776215,1.43068,4.58E+02
4.21641,0.0779266,1.43043,4.58E+02
4.25529,0.0782332,1.43018,4.58E+02
4.28855,0.0784957,1.42996,4.58E+02
4.3218,0.0787579,1.42974,4.58E+02
4.35818,0.0790428,1.4295,4.58E+02
4.39456,0.0793253,1.42927,4.58E+02
4.43094,0.0796059,1.42904,4.58E+02
4.45685,0.0798055,1.42888,4.57E+02
4.49647,0.0801163,1.42863,4.57E+02
4.53527,0.0804303,1.42838,4.57E+02
4.56864,0.0807049,1.42816,4.57E+02
4.59432,0.0809152,1.428,4.57E+02
4.61999,0.0811227,1.42783,4.57E+02
4.64099,0.0812888,1.4277,4.57E+02
4.6598,0.0814352,1.42759,4.57E+02
4.68083,0.0815974,1.42746,4.57E+02
4.70592,0.0817898,1.42731,4.56E+02
4.72828,0.0819608,1.42718,4.56E+02
4.75064,0.0821318,1.42705,4.57E+02
4.773,0.0823028,1.42692,4.57E+02
4.79506,0.0824716,1.42679,4.57E+02
4.81674,0.0826376,1.42667,4.56E+02
4.83842,0.0828034,1.42654,4.57E+02
4.86009,0.0829691,1.42641,4.57E+02
4.88111,0.0831297,1.42629,4.57E+02
4.90213,0.0832901,1.42617,4.56E+02
4.92315,0.0834503,1.42604,4.57E+02
4.94406,0.0836095,1.42592,4.57E+02
4.96465,0.0837664,1.4258,4.56E+02
4.98525,0.083923,1.42568,4.57E+02
5.00585,0.0840794,1.42556,4.57E+02
5.02636,0.084235,1.42544,4.57E+02
5.04658,0.0843884,1.42532,4.56E+02
5.0668,0.0845415,1.4252,4.57E+02
5.08694,0.0846938,1.42509,4.57E+02
5.12126,0.0849531,1.42488,4.57E+02
5.14107,0.0851025,1.42477,4.57E+02
5.17527,0.08536,1.42457,4.57E+02
5.19478,0.0855066,1.42445,4.57E+02
5.22886,0.0857626,1.42425,4.57E+02
5.2481,0.0859068,1.42414,4.57E+02
5.28208,0.0861614,1.42394,4.57E+02
5.28915,0.0862142,1.4239,4.57E+02
5.29622,0.0862671,1.42386,4.57E+02
5.30329,0.08632,1.42382,4.56E+02
5.31037,0.0863729,1.42378,4.56E+02
5.31744,0.0864257,1.42374,4.57E+02
5.32451,0.0864784,1.4237,4.57E+02
5.33158,0.0865312,1.42365,4.57E+02
5.33865,0.086584,1.42361,4.57E+02
5.34572,0.0866367,1.42357,4.56E+02
5.34689,0.0866454,1.42356,4.56E+02
5.34748,0.0866498,1.42356,4.56E+02
5.34748,0.0866498,1.42356,4.56E+02
5.34748,0.0866499,1.42356,4.56E+02
-0.220141,0.0316179,1.48642,4.00E+04
-0.220138,0.0318472,1.48641,4.00E+04
-0.220135,0.0320765,1.48641,4.00E+04
-0.220132,0.0323057,1.48641,4.00E+04
-0.220128,0.0325369,1.4864,4.00E+04
-0.220124,0.0327681,1.4864,4.00E+04
-0.22012,0.0329991,1.4864,4.00E+04
-0.220115,0.03323,1.48639,4.00E+04
-0.22011,0.0334609,1.48639,4.00E+04
-0.220104,0.0336917,1.48638,4.00E+04
-0.220098,0.0339232,1.48638,4.00E+04
-0.22009,0.0341547,1.48637,4.00E+04
-0.220083,0.0343861,1.48636,4.00E+04
-0.220074,0.0346178,1.48635,4.00E+04
-0.220065,0.0348494,1.48635,4.00E+04
-0.220055,0.0350799,1.48634,4.00E+04
-0.220044,0.0353103,1.48633,4.00E+04
-0.220032,0.0355403,1.48632,4.00E+04
-0.22002,0.0357701,1.48631,4.00E+04
-0.220007,0.0360005,1.4863,4.00E+04
-0.219993,0.0362309,1.48629,4.00E+04
-0.219974,0.0365125,1.48627,4.00E+04
-0.219958,0.0367381,1.48626,4.00E+04
-0.219942,0.0369631,1.48625,4.00E+04
-0.219925,0.037188,1.48623,4.00E+04
-0.219906,0.0374134,1.48622,4.00E+04
-0.219887,0.0376388,1.4862,4.00E+04
-0.219861,0.0379244,1.48618,4.00E+04
-0.219841,0.0381408,1.48617,4.00E+04
-0.21982,0.0383566,1.48615,3.99E+04
-0.219797,0.0385722,1.48614,3.99E+04
-0.219774,0.0387882,1.48612,4.00E+04
-0.21975,0.0390042,1.4861,4.00E+04
-0.219716,0.0392927,1.48608,4.00E+04
-0.219691,0.0394954,1.48606,3.99E+04
-0.219666,0.0396972,1.48605,3.98E+04
-0.219639,0.039899,1.48603,3.98E+04
-0.219611,0.0401085,1.48601,3.98E+04
-0.219581,0.0403178,1.48599,3.99E+04
-0.219551,0.040527,1.48597,3.99E+04
-0.219522,0.0407173,1.48595,3.98E+04
-0.219493,0.0409076,1.48594,3.97E+04
-0.219462,0.0410971,1.48592,3.96E+04
