CFD-a,CFD-a,SIM-a,SIM-a,CFD-b,CFD-b,SIM-b,SIM-b,CFD-c,CFD-c,SIM-c,SIM-c,CFD-d,CFD-d,SIM-d,SIM-d,CFD-e,CFD-e,SIM-e,SIM-e
,,0.58321,1000.74521,,,1.1892,501.9273,,,1.89474,455.7844,,,0.63201,1121.95325,,,0.67444,1251.89424
,,0.58397,999.19431,,,1.19095,501.73845,,,1.8975,455.73741,,,0.63278,1120.18761,,,0.67523,1249.90353
,,0.58472,997.64917,,,1.1927,501.55042,,,1.90026,455.69064,,,0.63356,1118.42818,,,0.67601,1247.9195
,,0.58547,996.10976,,,1.19444,501.36321,,,1.90303,455.64406,,,0.63433,1116.67493,,,0.6768,1245.94211
,,0.58622,994.57608,,,1.19619,501.17682,,,1.90579,455.59769,,,0.6351,1114.92783,,,0.67759,1243.97134
,,0.58697,993.04808,,,1.19793,500.99124,,,1.90855,455.55152,,,0.63588,1113.18685,,,0.67838,1242.00716
,,0.58773,991.52574,,,1.19968,500.80646,,,1.91131,455.50554,,,0.63665,1111.45198,,,0.67917,1240.04955
,,0.58848,990.00905,,,1.20143,500.62249,,,1.91408,455.45977,,,0.63742,1109.72317,,,0.67996,1238.09848
,,0.58923,988.49796,,,1.20318,500.43931,,,1.91684,455.41419,,,0.6382,1108.00041,,,0.68076,1236.15391
,,0.58998,986.99247,,,1.20492,500.25693,,,1.9196,455.36881,,,0.63897,1106.28367,,,0.68155,1234.21583
,,0.59074,985.49254,,,1.20667,500.07533,,,1.92237,455.32362,,,0.63975,1104.57292,,,0.68234,1232.28421
,,0.59149,983.99814,,,1.20842,499.89452,,,1.92513,455.27863,,,0.64052,1102.86815,,,0.68313,1230.35902
,,0.59225,982.50926,,,1.21017,499.71449,,,1.9279,455.23383,,,0.6413,1101.16931,,,0.68392,1228.44023
,,0.593,981.02586,,,1.21192,499.53523,,,1.93066,455.18922,,,0.64207,1099.4764,,,0.68471,1226.52781
,,0.59376,979.54793,,,1.21367,499.35674,,,1.93343,455.1448,,,0.64285,1097.78938,,,0.6855,1224.62175
,,0.59451,978.07544,,,1.21542,499.17902,,,1.9362,455.10057,,,0.64362,1096.10822,,,0.68629,1222.72202
,,0.59527,976.60837,,,1.21717,499.00206,,,1.93896,455.05652,,,0.6444,1094.43291,,,0.68709,1220.82858
,,0.59602,975.14668,,,1.21892,498.82586,,,1.94173,455.01267,,,0.64517,1092.76342,,,0.68788,1218.94142
,,0.59678,973.69037,,,1.22067,498.65042,,,1.9445,454.969,,,0.64595,1091.09971,,,0.68867,1217.06051
,,0.59753,972.23939,,,1.22242,498.47572,,,1.94726,454.92552,,,0.64673,1089.44178,,,0.68946,1215.18582
,,0.59829,970.79374,,,1.22417,498.30178,,,1.95003,454.88222,,,0.6475,1087.78959,,,0.69026,1213.31732
,,0.59905,969.35338,,,1.22593,498.12857,,,1.9528,454.83911,,,0.64828,1086.14313,,,0.69105,1211.455
,,0.5998,967.91829,,,1.22768,497.9561,,,1.95557,454.79617,,,0.64906,1084.50235,,,0.69184,1209.59882
,,0.60056,966.48846,,,1.22943,497.78436,,,1.95834,454.75342,,,0.64984,1082.86725,,,0.69264,1207.74877
,,0.60132,965.06385,,,1.23119,497.61336,,,1.96111,454.71085,,,0.65061,1081.2378,,,0.69343,1205.90481
,,0.60207,963.64444,,,1.23294,497.44307,,,1.96388,454.66846,,,0.65139,1079.61396,,,0.69422,1204.06692
,,0.60283,962.23021,,,1.23469,497.27352,,,1.96665,454.62624,,,0.65217,1077.99573,,,0.69502,1202.23508
,,0.60359,960.82113,,,1.23645,497.10467,,,1.96942,454.58421,,,0.65295,1076.38308,,,0.69581,1200.40927
,,0.60435,959.41719,,,1.2382,496.93655,,,1.97219,454.54235,,,0.65373,1074.77597,,,0.69661,1198.58945
,,0.60511,958.01837,,,1.23996,496.76913,,,1.97496,454.50066,,,0.6545,1073.1744,,,0.6974,1196.7756
,,0.60587,956.62463,,,1.24171,496.60242,,,1.97773,454.45915,,,0.65528,1071.57833,,,0.69819,1194.96771
,,0.60662,955.23595,,,1.24347,496.43641,,,1.9805,454.41781,,,0.65606,1069.98774,,,0.69899,1193.16573
,,0.60738,953.85232,,,1.24522,496.2711,,,1.98327,454.37665,,,0.65684,1068.40261,,,0.69978,1191.36966
,,0.60814,952.47371,,,1.24698,496.10648,,,1.98604,454.33565,,,0.65762,1066.82292,,,0.70058,1189.57947
,,0.6089,951.1001,,,1.24874,495.94255,,,1.98882,454.29483,,,0.6584,1065.24864,,,0.70138,1187.79513
,,0.60966,949.73147,,,1.2505,495.77932,,,1.99159,454.25418,,,0.65918,1063.67975,,,0.70217,1186.01662
,,0.61042,948.36779,,,1.25225,495.61676,,,1.99436,454.21369,,,0.65996,1062.11623,,,0.70297,1184.24392
,,0.61118,947.00904,,,1.25401,495.45489,,,1.99713,454.17337,,,0.66074,1060.55806,,,0.70376,1182.477
,,0.61195,945.65521,,,1.25577,495.29369,,,1.99991,454.13323,,,0.66152,1059.00521,,,0.70456,1180.71584
,,0.61271,944.30627,,,1.25753,495.13316,,,2.00268,454.09324,,,0.6623,1057.45766,,,0.70536,1178.96042
,,0.61347,942.96219,,,1.25929,494.9733,,,2.00546,454.05342,,,0.66308,1055.91538,,,0.70615,1177.21071
,,0.61423,941.62296,,,1.26105,494.81411,,,2.00823,454.01377,,,0.66387,1054.37837,,,0.70695,1175.46668
,,0.61499,940.28856,,,1.2628,494.65558,,,2.01101,453.97428,,,0.66465,1052.84658,,,0.70775,1173.72833
,,0.61575,938.95896,,,1.26456,494.49771,,,2.01378,453.93495,,,0.66543,1051.32001,,,0.70854,1171.99562
,,0.61652,937.63415,,,1.26632,494.34049,,,2.01656,453.89578,,,0.66621,1049.79863,,,0.70934,1170.26853
,,0.61728,936.3141,,,1.26809,494.18393,,,2.01933,453.85677,,,0.66699,1048.28242,,,0.71014,1168.54705
,,0.61804,934.99879,,,1.26985,494.02801,,,2.02211,453.81793,,,0.66777,1046.77136,,,0.71094,1166.83113
,,0.61881,933.6882,,,1.27161,493.87273,,,2.02488,453.77924,,,0.66856,1045.26542,,,0.71173,1165.12078
,,0.61957,932.38232,,,1.27337,493.7181,,,2.02766,453.74071,,,0.66934,1043.76459,,,0.71253,1163.41595
,,0.62033,931.08111,,,1.27513,493.5641,,,2.03044,453.70234,,,0.67012,1042.26884,,,0.71333,1161.71664
,,0.6211,929.78456,,,1.27689,493.41074,,,2.03322,453.66412,,,0.67091,1040.77815,,,0.71413,1160.02281
,,0.62186,928.49266,,,1.27866,493.25801,,,2.03599,453.62606,,,0.67169,1039.29251,,,0.71493,1158.33445
,,0.62262,927.20537,,,1.28042,493.10591,,,2.03877,453.58816,,,0.67247,1037.81188,,,0.71572,1156.65153
,,0.62339,925.92268,,,1.28218,492.95443,,,2.04155,453.55041,,,0.67326,1036.33625,,,0.71652,1154.97403
,,0.62415,924.64456,,,1.28395,492.80357,,,2.04433,453.51281,,,0.67404,1034.86561,,,0.71732,1153.30194
,,0.62492,923.37101,,,1.28571,492.65333,,,2.04711,453.47536,,,0.67483,1033.39991,,,0.71812,1151.63522
,,0.62568,922.102,,,1.28747,492.5037,,,2.04989,453.43807,,,0.67561,1031.93916,,,0.71892,1149.97387
,,0.62645,920.8375,,,1.28924,492.35468,,,2.05267,453.40092,,,0.67639,1030.48332,,,0.71972,1148.31785
,,0.62722,919.57751,,,1.291,492.20627,,,2.05545,453.36393,,,0.67718,1029.03238,,,0.72052,1146.66714
,,0.62798,918.322,,,1.29277,492.05847,,,2.05823,453.32709,,,0.67796,1027.58632,,,0.72132,1145.02173
,,0.62875,917.07094,,,1.29453,491.91127,,,2.06101,453.29039,,,0.67875,1026.14511,,,0.72212,1143.38159
,,0.62952,915.82433,,,1.2963,491.76466,,,2.06379,453.25384,,,0.67954,1024.70874,,,0.72292,1141.7467
,,0.63028,914.58214,,,1.29806,491.61865,,,2.06657,453.21744,,,0.68032,1023.27718,,,0.72372,1140.11704
,,0.63105,913.34435,,,1.29983,491.47324,,,2.06935,453.18119,,,0.68111,1021.85042,,,0.72452,1138.4926
,,0.63182,912.11095,,,1.3016,491.32841,,,2.07213,453.14508,,,0.68189,1020.42843,,,0.72532,1136.87334
,,0.63258,910.88191,,,1.30336,491.18416,,,2.07491,453.10911,,,0.68268,1019.0112,,,0.72612,1135.25925
,,0.63335,909.65722,,,1.30513,491.0405,,,2.07769,453.07329,,,0.68347,1017.59871,,,0.72693,1133.65031
,,0.63412,908.43686,,,1.3069,490.89742,,,2.08048,453.03761,,,0.68425,1016.19094,,,0.72773,1132.0465
,,0.63489,907.2208,,,1.30867,490.75492,,,2.08326,453.00207,,,0.68504,1014.78786,,,0.72853,1130.4478
,,0.63566,906.00904,,,1.31044,490.61299,,,2.08604,452.96668,,,0.68583,1013.38947,,,0.72933,1128.85419
,,0.63643,904.80154,,,1.3122,490.47163,,,2.08883,452.93142,,,0.68661,1011.99573,,,0.73013,1127.26564
,,0.6372,903.5983,,,1.31397,490.33084,,,2.09161,452.89631,,,0.6874,1010.60663,,,0.73093,1125.68214
,,0.63796,902.3993,,,1.31574,490.19061,,,2.09439,452.86134,,,0.68819,1009.22215,,,0.73174,1124.10367
,,0.63873,901.20451,,,1.31751,490.05095,,,2.09718,452.8265,,,0.68898,1007.84228,,,0.73254,1122.53021
,,0.6395,900.01392,,,1.31928,489.91184,,,2.09996,452.7918,,,0.68977,1006.46699,,,0.73334,1120.96173
,,0.64027,898.82751,,,1.32105,489.77329,,,2.10275,452.75724,,,0.69055,1005.09626,,,0.73414,1119.39822
,,0.64104,897.64526,,,1.32282,489.6353,,,2.10553,452.72282,,,0.69134,1003.73008,,,0.73495,1117.83967
,,0.64181,896.46716,,,1.32459,489.49785,,,2.10832,452.68853,,,0.69213,1002.36843,,,0.73575,1116.28604
,,0.64259,895.29319,,,1.32636,489.36095,,,2.1111,452.65437,,,0.69292,1001.01129,,,0.73655,1114.73732
,,0.64336,894.12332,,,1.32814,489.2246,,,2.11389,452.62035,,,0.69371,999.65863,,,0.73736,1113.1935
,,0.64413,892.95754,,,1.32991,489.08879,,,2.11667,452.58647,,,0.6945,998.31045,,,0.73816,1111.65454
,,0.6449,891.79584,,,1.33168,488.95352,,,2.11946,452.55272,,,0.69529,996.96673,,,0.73897,1110.12044
,,0.64567,890.6382,,,1.33345,488.81878,,,2.12225,452.5191,,,0.69608,995.62744,,,0.73977,1108.59117
,,0.64644,889.4846,,,1.33522,488.68458,,,2.12504,452.48561,,,0.69687,994.29256,,,0.74057,1107.06672
,,0.64721,888.33501,,,1.337,488.55091,,,2.12782,452.45225,,,0.69766,992.96209,,,0.74138,1105.54706
,,0.64799,887.18944,,,1.33877,488.41777,,,2.13061,452.41902,,,0.69845,991.636,,,0.74218,1104.03218
,,0.64876,886.04785,,,1.34054,488.28515,,,2.1334,452.38592,,,0.69924,990.31427,,,0.74299,1102.52206
,,0.64953,884.91023,,,1.34232,488.15305,,,2.13619,452.35296,,,0.70003,988.99689,,,0.74379,1101.01668
,,0.65031,883.77656,,,1.34409,488.02148,,,2.13897,452.32012,,,0.70082,987.68383,,,0.7446,1099.51602
,,0.65108,882.64684,,,1.34587,487.89042,,,2.14176,452.2874,,,0.70161,986.37509,,,0.7454,1098.02007
,,0.65185,881.52103,,,1.34764,487.75988,,,2.14455,452.25482,,,0.7024,985.07064,,,0.74621,1096.5288
,,0.65263,880.39912,,,1.34942,487.62985,,,2.14734,452.22236,,,0.7032,983.77047,,,0.74701,1095.04219
,,0.6534,879.28111,,,1.35119,487.50033,,,2.15013,452.19002,,,0.70399,982.47456,,,0.74782,1093.56023
,,0.65418,878.16696,,,1.35297,487.37132,,,2.15292,452.15782,,,0.70478,981.18289,,,0.74863,1092.08291
,,0.65495,877.05667,,,1.35474,487.24281,,,2.15571,452.12573,,,0.70557,979.89544,,,0.74943,1090.61019
,,0.65572,875.95021,,,1.35652,487.11481,,,2.1585,452.09377,,,0.70636,978.6122,,,0.75024,1089.14208
,,0.6565,874.84758,,,1.3583,486.9873,,,2.16129,452.06194,,,0.70716,977.33315,,,0.75105,1087.67853
,,0.65728,873.74875,,,1.36007,486.86029,,,2.16408,452.03022,,,0.70795,976.05828,,,0.75185,1086.21955
,,0.65805,872.65372,,,1.36185,486.73378,,,2.16687,451.99863,,,0.70874,974.78756,,,0.75266,1084.76511
,,0.65883,871.56245,,,1.36363,486.60775,,,2.16967,451.96716,,,0.70954,973.52098,,,0.75347,1083.31519
,,0.6596,870.47494,,,1.3654,486.48222,,,2.17246,451.93581,,,0.71033,972.25852,,,0.75427,1081.86978
,,0.66038,869.39118,,,1.36718,486.35718,,,2.17525,451.90458,,,0.71112,971.00017,,,0.75508,1080.42885
,,0.66115,868.31113,,,1.36896,486.23261,,,2.17804,451.87347,,,0.71192,969.74591,,,0.75589,1078.9924
,,0.66193,867.2348,,,1.37074,486.10854,,,2.18083,451.84247,,,0.71271,968.49573,,,0.7567,1077.5604
,,0.66271,866.16217,,,1.37252,485.98494,,,2.18363,451.8116,,,0.71351,967.2496,,,0.7575,1076.13284
,,0.66349,865.09321,,,1.3743,485.86181,,,2.18642,451.78085,,,0.7143,966.00751,,,0.75831,1074.7097
,,0.66426,864.02791,,,1.37608,485.73917,,,2.18921,451.75021,,,0.71509,964.76945,,,0.75912,1073.29096
,,0.66504,862.96626,,,1.37786,485.61699,,,2.19201,451.71969,,,0.71589,963.5354,,,0.75993,1071.87661
,,0.66582,861.90825,,,1.37964,485.49529,,,2.1948,451.68928,,,0.71668,962.30534,,,0.76074,1070.46662
,,0.6666,860.85385,,,1.38142,485.37405,,,2.19759,451.65899,,,0.71748,961.07925,,,0.76155,1069.06099
,,0.66737,859.80305,,,1.3832,485.25328,,,2.20039,451.62881,,,0.71827,959.85713,,,0.76235,1067.6597
,,0.66815,858.75584,,,1.38498,485.13298,,,2.20318,451.59875,,,0.71907,958.63895,,,0.76316,1066.26272
,,0.66893,857.71221,,,1.38676,485.01313,,,2.20598,451.56881,,,0.71987,957.4247,,,0.76397,1064.87004
,,0.66971,856.67212,,,1.38854,484.89374,,,2.20877,451.53897,,,0.72066,956.21436,,,0.76478,1063.48165
,,0.67049,855.63558,,,1.39032,484.77481,,,2.21157,451.50925,,,0.72146,955.00792,,,0.76559,1062.09753
,,0.67127,854.60257,,,1.3921,484.65634,,,2.21436,451.47964,,,0.72225,953.80537,,,0.7664,1060.71767
,,0.67205,853.57307,,,1.39389,484.53831,,,2.21716,451.45014,,,0.72305,952.60668,,,0.76721,1059.34204
,,0.67283,852.54707,,,1.39567,484.42074,,,2.21996,451.42075,,,0.72385,951.41184,,,0.76802,1057.97063
,,0.67361,851.52455,,,1.39745,484.30361,,,2.22275,451.39148,,,0.72464,950.22084,,,0.76883,1056.60342
,,0.67439,850.5055,,,1.39923,484.18693,,,2.22555,451.36231,,,0.72544,949.03366,,,0.76964,1055.2404
,,0.67517,849.4899,,,1.40102,484.07069,,,2.22835,451.33325,,,0.72624,947.85028,,,0.77045,1053.88156
,,0.67595,848.47774,,,1.4028,483.9549,,,2.23114,451.3043,,,0.72704,946.6707,,,0.77126,1052.52687
,,0.67673,847.46901,,,1.40459,483.83954,,,2.23394,451.27546,,,0.72783,945.49489,,,0.77207,1051.17632
,,0.67751,846.46368,,,1.40637,483.72462,,,2.23674,451.24673,,,0.72863,944.32284,,,0.77289,1049.8299
,,0.67829,845.46176,,,1.40815,483.61013,,,2.23954,451.2181,,,0.72943,943.15453,,,0.7737,1048.48758
,,0.67908,844.46322,,,1.40994,483.49607,,,2.24234,451.18958,,,0.73023,941.98996,,,0.77451,1047.14936
,,0.67986,843.46804,,,1.41172,483.38245,,,2.24513,451.16117,,,0.73103,940.8291,,,0.77532,1045.81522
,,0.68064,842.47622,,,1.41351,483.26925,,,2.24793,451.13286,,,0.73183,939.67195,,,0.77613,1044.48514
,,0.68142,841.48774,,,1.41529,483.15648,,,2.25073,451.10466,,,0.73262,938.51848,,,0.77694,1043.1591
,,0.6822,840.50259,,,1.41708,483.04414,,,2.25353,451.07656,,,0.73342,937.36868,,,0.77776,1041.8371
,,0.68299,839.52075,,,1.41887,482.93221,,,2.25633,451.04857,,,0.73422,936.22254,,,0.77857,1040.51912
,,0.68377,838.54221,,,1.42065,482.82071,,,2.25913,451.02068,,,0.73502,935.08005,,,0.77938,1039.20513
,,0.68455,837.56695,,,1.42244,482.70962,,,2.26193,450.99289,,,0.73582,933.94118,,,0.78019,1037.89513
,,0.68534,836.59497,,,1.42423,482.59895,,,2.26473,450.96521,,,0.73662,932.80592,,,0.78101,1036.5891
,,0.68612,835.62624,,,1.42601,482.4887,,,2.26753,450.93763,,,0.73742,931.67427,,,0.78182,1035.28703
,,0.6869,834.66076,,,1.4278,482.37885,,,2.27033,450.91015,,,0.73822,930.5462,,,0.78263,1033.9889
,,0.68769,833.69852,,,1.42959,482.26942,,,2.27313,450.88277,,,0.73902,929.42171,,,0.78344,1032.6947
,,0.68847,832.73949,,,1.43138,482.16039,,,2.27593,450.85549,,,0.73982,928.30077,,,0.78426,1031.4044
,,0.68926,831.78366,,,1.43316,482.05177,,,2.27874,450.82831,,,0.74062,927.18338,,,0.78507,1030.118
,,0.69004,830.83103,,,1.43495,481.94355,,,2.28154,450.80123,,,0.74142,926.06952,,,0.78589,1028.83549
,,0.69083,829.88157,,,1.43674,481.83574,,,2.28434,450.77425,,,0.74223,924.95917,,,0.7867,1027.55684
,,0.69161,828.93528,,,1.43853,481.72832,,,2.28714,450.74737,,,0.74303,923.85233,,,0.78751,1026.28204
,,0.6924,827.99214,,,1.44032,481.62131,,,2.28994,450.72059,,,0.74383,922.74897,,,0.78833,1025.01109
,,0.69318,827.05215,,,1.44211,481.51469,,,2.29275,450.6939,,,0.74463,921.64909,,,0.78914,1023.74395
,,0.69397,826.11528,,,1.4439,481.40846,,,2.29555,450.66732,,,0.74543,920.55267,,,0.78996,1022.48063
,,0.69476,825.18152,,,1.44569,481.30263,,,2.29835,450.64083,,,0.74623,919.4597,,,0.79077,1021.2211
,,0.69554,824.25086,,,1.44748,481.19718,,,2.30116,450.61443,,,0.74704,918.37016,,,0.79159,1019.96535
,,0.69633,823.32329,,,1.44927,481.09213,,,2.30396,450.58813,,,0.74784,917.28405,,,0.7924,1018.71336
,,0.69712,822.3988,,,1.45106,480.98746,,,2.30676,450.56193,,,0.74864,916.20134,,,0.79322,1017.46513
,,0.6979,821.47737,,,1.45285,480.88318,,,2.30957,450.53582,,,0.74944,915.12202,,,0.79403,1016.22064
,,0.69869,820.55899,,,1.45464,480.77928,,,2.31237,450.50981,,,0.75025,914.04609,,,0.79485,1014.97987
,,0.69948,819.64365,,,1.45644,480.67577,,,2.31518,450.48389,,,0.75105,912.97353,,,0.79566,1013.74282
,,0.70026,818.73134,,,1.45823,480.57263,,,2.31798,450.45806,,,0.75185,911.90432,,,0.79648,1012.50946
,,0.70105,817.82203,,,1.46002,480.46987,,,2.32079,450.43233,,,0.75266,910.83845,,,0.79729,1011.27978
,,0.70184,816.91573,,,1.46181,480.36748,,,2.32359,450.40669,,,0.75346,909.77591,,,0.79811,1010.05377
,,0.70263,816.01242,,,1.4636,480.26547,,,2.3264,450.38114,,,0.75427,908.71669,,,0.79893,1008.83142
,,0.70342,815.11208,,,1.4654,480.16384,,,2.3292,450.35569,,,0.75507,907.66077,,,0.79974,1007.61271
,,0.70421,814.21471,,,1.46719,480.06257,,,2.33201,450.33032,,,0.75587,906.60814,,,0.80056,1006.39762
,,0.70499,813.32029,,,1.46898,479.96167,,,2.33482,450.30505,,,0.75668,905.55878,,,0.80138,1005.18616
,,0.70578,812.42881,,,1.47078,479.86114,,,2.33762,450.27987,,,0.75748,904.5127,,,0.80219,1003.97829
,,0.70657,811.54026,,,1.47257,479.76098,,,2.34043,450.25477,,,0.75829,903.46986,,,0.80301,1002.77401
,,0.70736,810.65463,,,1.47437,479.66117,,,2.34324,450.22977,,,0.75909,902.43026,,,0.80383,1001.57331
,,0.70815,809.7719,,,1.47616,479.56174,,,2.34604,450.20486,,,0.7599,901.3939,,,0.80465,1000.37616
,,0.70894,808.89206,,,1.47795,479.46266,,,2.34885,450.18003,,,0.7607,900.36074,,,0.80546,999.18257
,,0.70973,808.0151,,,1.47975,479.36394,,,2.35166,450.1553,,,0.76151,899.33079,,,0.80628,997.99251
,,0.71052,807.14102,,,1.48154,479.26557,,,2.35447,450.13065,,,0.76231,898.30403,,,0.8071,996.80597
,,0.71131,806.26979,,,1.48334,479.16756,,,2.35728,450.10609,,,0.76312,897.28044,,,0.80792,995.62294
,,0.7121,805.40141,,,1.48514,479.06991,,,2.36008,450.08162,,,0.76393,896.26002,,,0.80874,994.44341
,,0.7129,804.53586,,,1.48693,478.97261,,,2.36289,450.05723,,,0.76473,895.24276,,,0.80955,993.26736
,,0.71369,803.67313,,,1.48873,478.87566,,,2.3657,450.03293,,,0.76554,894.22863,,,0.81037,992.09478
,,0.71448,802.81322,,,1.49052,478.77905,,,2.36851,450.00872,,,0.76635,893.21764,,,0.81119,990.92566
,,0.71527,801.95611,,,1.49232,478.6828,,,2.37132,449.98459,,,0.76715,892.20976,,,0.81201,989.75998
,,0.71606,801.10179,,,1.49412,478.58689,,,2.37413,449.96055,,,0.76796,891.20498,,,0.81283,988.59773
,,0.71685,800.25024,,,1.49591,478.49132,,,2.37694,449.93659,,,0.76877,890.2033,,,0.81365,987.43891
,,0.71765,799.40146,,,1.49771,478.39609,,,2.37975,449.91272,,,0.76957,889.2047,,,0.81447,986.28349
,,0.71844,798.55544,,,1.49951,478.30121,,,2.38256,449.88893,,,0.77038,888.20917,,,0.81529,985.13146
,,0.71923,797.71216,,,1.50131,478.20666,,,2.38537,449.86523,,,0.77119,887.2167,,,0.81611,983.98281
,,0.72002,796.87162,,,1.50311,478.11246,,,2.38818,449.8416,,,0.772,886.22727,,,0.81693,982.83754
,,0.72082,796.0338,,,1.5049,478.01859,,,2.39099,449.81807,,,0.77281,885.24088,,,0.81775,981.69562
,,0.72161,795.19869,,,1.5067,477.92505,,,2.3938,449.79461,,,0.77361,884.25751,,,0.81857,980.55705
,,0.7224,794.36628,,,1.5085,477.83184,,,2.39661,449.77123,,,0.77442,883.27715,,,0.81939,979.4218
,,0.7232,793.53656,,,1.5103,477.73897,,,2.39942,449.74794,,,0.77523,882.29979,,,0.82021,978.28988
,,0.72399,792.70952,,,1.5121,477.64643,,,2.40224,449.72473,,,0.77604,881.32542,,,0.82103,977.16127
,,0.72479,791.88515,,,1.5139,477.55421,,,2.40505,449.7016,,,0.77685,880.35402,,,0.82185,976.03595
,,0.72558,791.06343,,,1.5157,477.46233,,,2.40786,449.67855,,,0.77766,879.38559,,,0.82267,974.91391
,,0.72637,790.24437,,,1.5175,477.37076,,,2.41067,449.65558,,,0.77847,878.42012,,,0.82349,973.79515
,,0.72717,789.42794,,,1.5193,477.27952,,,2.41349,449.63269,,,0.77928,877.45758,,,0.82431,972.67965
,,0.72796,788.61413,,,1.5211,477.18861,,,2.4163,449.60988,,,0.78009,876.49798,,,0.82513,971.56739
,,0.72876,787.80294,,,1.5229,477.09801,,,2.41911,449.58715,,,0.7809,875.5413,,,0.82595,970.45837
,,0.72955,786.99436,,,1.5247,477.00774,,,2.42193,449.5645,,,0.78171,874.58753,,,0.82678,969.35258
,,0.73035,786.18837,,,1.5265,476.91778,,,2.42474,449.54193,,,0.78252,873.63666,,,0.8276,968.24999
,,0.73115,785.38497,,,1.5283,476.82813,,,2.42755,449.51944,,,0.78333,872.68868,,,0.82842,967.15061
,,0.73194,784.58414,,,1.53011,476.73881,,,2.43037,449.49702,,,0.78414,871.74357,,,0.82924,966.05442
,,0.73274,783.78587,,,1.53191,476.64979,,,2.43318,449.47468,,,0.78495,870.80133,,,0.83006,964.9614
,,0.73353,782.99016,,,1.53371,476.56109,,,2.43599,449.45242,,,0.78576,869.86194,,,0.83089,963.87155
,,0.73433,782.19699,,,1.53551,476.4727,,,2.43881,449.43023,,,0.78657,868.92539,,,0.83171,962.78486
,,0.73513,781.40635,,,1.53732,476.38462,,,2.44162,449.40812,,,0.78738,867.99168,,,0.83253,961.7013
,,0.73592,780.61824,,,1.53912,476.29685,,,2.44444,449.38609,,,0.78819,867.0608,,,0.83336,960.62088
,,0.73672,779.83264,,,1.54092,476.20938,,,2.44725,449.36413,,,0.789,866.13272,,,0.83418,959.54358
,,0.73752,779.04955,,,1.54273,476.12222,,,2.45007,449.34225,,,0.78982,865.20745,,,0.835,958.46939
,,0.73832,778.26894,,,1.54453,476.03536,,,2.45289,449.32044,,,0.79063,864.28496,,,0.83582,957.3983
,,0.73911,777.49083,,,1.54633,475.94881,,,2.4557,449.29871,,,0.79144,863.36526,,,0.83665,956.33029
,,0.73991,776.71518,,,1.54814,475.86255,,,2.45852,449.27705,,,0.79225,862.44832,,,0.83747,955.26536
,,0.74071,775.942,,,1.54994,475.7766,,,2.46133,449.25547,,,0.79306,861.53415,,,0.8383,954.20349
,,0.74151,775.17128,,,1.55175,475.69094,,,2.46415,449.23396,,,0.79388,860.62272,,,0.83912,953.14468
,,0.74231,774.40299,,,1.55355,475.60558,,,2.46697,449.21252,,,0.79469,859.71404,,,0.83994,952.0889
,,0.74311,773.63715,,,1.55535,475.52052,,,2.46978,449.19116,,,0.7955,858.80808,,,0.84077,951.03616
,,0.74391,772.87373,,,1.55716,475.43575,,,2.4726,449.16986,,,0.79632,857.90484,,,0.84159,949.98644
,,0.7447,772.11272,,,1.55897,475.35127,,,2.47542,449.14865,,,0.79713,857.00431,,,0.84242,948.93973
,,0.7455,771.35412,,,1.56077,475.26709,,,2.47824,449.1275,,,0.79794,856.10647,,,0.84324,947.89602
,,0.7463,770.59792,,,1.56258,475.18319,,,2.48105,449.10642,,,0.79876,855.21132,,,0.84407,946.85529
,,0.7471,769.84411,,,1.56438,475.09959,,,2.48387,449.08542,,,0.79957,854.31885,,,0.84489,945.81755
,,0.7479,769.09267,,,1.56619,475.01627,,,2.48669,449.06449,,,0.80038,853.42905,,,0.84572,944.78276
,,0.7487,768.3436,,,1.568,474.93324,,,2.48951,449.04363,,,0.8012,852.54191,,,0.84654,943.75094
,,0.7495,767.5969,,,1.5698,474.85049,,,2.49233,449.02283,,,0.80201,851.65741,,,0.84737,942.72206
,,0.7503,766.85254,,,1.57161,474.76803,,,2.49515,449.00211,,,0.80283,850.77555,,,0.84819,941.69611
,,0.7511,766.11052,,,1.57342,474.68585,,,2.49797,448.98146,,,0.80364,849.89632,,,0.84902,940.67309
,,0.75191,765.37084,,,1.57522,474.60395,,,2.50078,448.96088,,,0.80446,849.01971,,,0.84984,939.65298
,,0.75271,764.63348,,,1.57703,474.52233,,,2.5036,448.94037,,,0.80527,848.14571,,,0.85067,938.63578
,,0.75351,763.89843,,,1.57884,474.44099,,,2.50642,448.91992,,,0.80609,847.2743,,,0.8515,937.62147
,,0.75431,763.16569,,,1.58065,474.35993,,,2.50924,448.89955,,,0.8069,846.40549,,,0.85232,936.61004
,,0.75511,762.43524,,,1.58246,474.27915,,,2.51206,448.87924,,,0.80772,845.53925,,,0.85315,935.60148
,,0.75591,761.70708,,,1.58426,474.19864,,,2.51488,448.859,,,0.80853,844.67558,,,0.85398,934.59579
,,0.75672,760.98119,,,1.58607,474.1184,,,2.5177,448.83883,,,0.80935,843.81448,,,0.8548,933.59294
,,0.75752,760.25758,,,1.58788,474.03844,,,2.52052,448.81873,,,0.81017,842.95592,,,0.85563,932.59294
,,0.75832,759.53622,,,1.58969,473.95875,,,2.52335,448.79869,,,0.81098,842.09991,,,0.85646,931.59577
