x,y,u_real_x,u_real_y,s,d,Q,ppm,d_u_x,d_u_y,d_U_s_x,d_U_s_y
0.4821884959869175,0.08896243560834416,0.14665952984877573,-0.002864620639167644,0.5357057334806495,0.2968527230627997,0.010152314747798553,1113.292491957353,5.801968993565665e-05,8.798742957579972e-06,"[0.1464467231, -0.0094950248, 158.5694231222, 0.1328523058595742, 0.06234631521649988]","[0.1465049441, -0.0094724691, 158.6005324977, 0.13294857499470528, 0.062274414721236786]"
0.4829217936361614,0.08894811250514831,0.14671748249483219,-0.0028558420451646593,0.536439170999237,0.2972317635724057,0.010182266088887004,1111.3119885111782,5.7952646056458335e-05,8.778594002984905e-06,"[0.1465049441, -0.0094724691, 158.6005324977, 0.13294857499470528, 0.062274414721236786]","[0.1465630976, -0.0094499742, 158.6315677699, 0.13304463970030175, 0.062202632181013864]"
0.48365538104863554,0.08893383329492249,0.14677536799510044,-0.002847083652576755,0.5371728973702945,0.2976109533609682,0.010212276643088219,1109.339221270215,5.788550026825101e-05,8.758392587904229e-06,"[0.1465630976, -0.0094499742, 158.6315677699, 0.13304463970030175, 0.062202632181013864]","[0.1466211835, -0.00942754, 158.6625291567, 0.13314050042009948, 0.062130967465290475]"
0.48438925788861104,0.08891959787665962,0.1468331862476803,-0.0028383456133699737,0.5379069122634578,0.297990292257755,0.010242346446615645,1107.3741540874457,5.781825257986095e-05,8.738039206781373e-06,"[0.1466211835, -0.00942754, 158.6625291567, 0.13314050042009948, 0.062130967465290475]","[0.1466792017, -0.0094051665, 158.6934168748, 0.13323615759728977, 0.0620594204434029]"
0.48512342381984946,0.08890540614859277,0.14689093695026492,-0.002829627677980102,0.5386412153478424,0.2983697800917649,0.01027247552091969,1105.41675195627,5.775070258462467e-05,8.717935389871562e-06,"[0.1466792017, -0.0094051665, 158.6934168748, 0.13323615759728977, 0.0620594204434029]","[0.1467371519, -0.0093828533, 158.7242311403, 0.13333161167448287, 0.06198799098460785]"
0.48585787850460077,0.08889125801020287,0.14694862030159625,-0.0028209300971699415,0.5393758062910026,0.29874941669119015,0.010302663922848707,1103.4669777513864,5.768335133132796e-05,8.697580810160602e-06,"[0.1467371519, -0.0093828533, 158.7242311403, 0.13333161167448287, 0.06198799098460785]","[0.1467950343, -0.0093606005, 158.754972169, 0.13342686309424204, 0.06191667895636668]"
0.4865926216061088,0.08887715335971702,0.1470062358991774,-0.0028122528204155544,0.5401106847614852,0.2991292018847355,0.01033291166665453,1101.5247972882153,5.761559758116208e-05,8.677276754387106e-06,"[0.1467950343, -0.0093606005, 158.754972169, 0.13342686309424204, 0.06191667895636668]","[0.1468528485, -0.0093384079, 158.7856401757, 0.13352191229877822, 0.06184548422572803]"
0.48732765278560464,0.08886309209561494,0.14706378384155944,-0.002803595896686252,0.5408458504257944,0.29950913550005054,0.010363218801534695,1099.5901743065006,5.754794238202465e-05,8.656923729302365e-06,"[0.1468528485, -0.0093384079, 158.7856401757, 0.13352191229877822, 0.06184548422572803]","[0.1469105946, -0.0093162754, 158.8162353746, 0.13361675972970827, 0.06177440665932394]"
0.48806297170481244,0.0888490741161315,0.1471212639266787,-0.0027949592740795157,0.5415813029509065,0.29988921736502844,0.010393585355285217,1097.6630741002941,5.7480085119271385e-05,8.636622606736366e-06,"[0.1469105946, -0.0093162754, 158.8162353746, 0.13361675972970827, 0.06177440665932394]","[0.1469682724, -0.0092942028, 158.8467579795, 0.13371140582853752, 0.06170344612257481]"
0.4887985780244458,0.08883509931976111,0.14717867615289504,-0.0027863431004185504,0.5423170420027572,0.30026944730702493,0.010424011369854201,1095.7434612407064,5.741222621633013e-05,8.616173660965301e-06,"[0.1469682724, -0.0092942028, 158.8467579795, 0.13371140582853752, 0.06170344612257481]","[0.1470258819, -0.0092721901, 158.8772082034, 0.1338058510362348, 0.061632602480585094]"
0.4895344714052103,0.08882116760425901,0.14723602031816235,-0.0027777472222391235,0.543053067247263,0.3006498251533855,0.010454496872434325,1093.831301409059,5.734416526731456e-05,8.595878179426877e-06,"[0.1470258819, -0.0092721901, 158.8772082034, 0.1338058510362348, 0.061632602480585094]","[0.1470834229, -0.009250237, 158.9075862584, 0.1339000957932714, 0.06156187559819911]"
0.4902706515068011,0.08880727886814782,0.14729329642085698,-0.002769171886223172,0.5437893783492905,0.30103035073091333,0.010485041904708363,1091.9265595506267,5.7276102694625575e-05,8.575336015951424e-06,"[0.1470834229, -0.009250237, 158.9075862584, 0.1339000957932714, 0.06156187559819911]","[0.1471408954, -0.0092283436, 158.9378923564, 0.13399414054013908, 0.0614912653382601]"
0.4910071179889054,0.0887934330087167,0.14735050425895016,-0.0027606168373602025,0.5445259749736966,0.3014110238664064,0.010515646493263173,1090.029201729043,5.720783809318175e-05,8.555048862969594e-06,"[0.1471408954, -0.0092283436, 158.9378923564, 0.13399414054013908, 0.0614912653382601]","[0.1471982992, -0.0092065095, 158.9681267085, 0.13408798571663702, 0.06142077156386775]"
0.49174387051020013,0.0887796299245299,0.1474076437306287,-0.002752082320998701,0.545262856784279,0.3017918443861154,0.010546310672212391,1088.1391937078918,5.7139471678541165e-05,8.534516361501446e-06,"[0.1471982992, -0.0092065095, 158.9681267085, 0.13408798571663702, 0.06142077156386775]","[0.1472556342, -0.0091847348, 158.998289525, 0.13418163176213774, 0.06135039413753522]"
0.49248090872885325,0.0887658695129249,0.1474647149344995,-0.0027435682812066015,0.5460000234443247,0.30217281211602703,0.010577034489417811,1086.2565005833612,5.7071203870801e-05,8.514039792099568e-06,"[0.1472556342, -0.0091847348, 158.998289525, 0.13418163176213774, 0.06135039413753522]","[0.1473129005, -0.0091630193, 159.0283810157, 0.13427507911567238, 0.061280132920773056]"
0.49321823230352574,0.08875215167151887,0.1475217175683527,-0.0027350746614128885,0.5467374746175835,0.30255392688236715,0.01060781796388984,1084.3810893955172,5.70026338531926e-05,8.493619793712923e-06,"[0.1473129005, -0.0091630193, 159.0283810157, 0.13427507911567238, 0.061280132920773056]","[0.1473700978, -0.0091413628, 159.0584013898, 0.13436832821591355, 0.061209987774604124]"
0.4939558408913675,0.0887384762982118,0.1475786516306056,-0.0027266015045808323,0.5474752099662642,0.3029351885105653,0.010638661136033309,1082.512926041869,5.693406225290576e-05,8.473156832056183e-06,"[0.1473700978, -0.0091413628, 159.0584013898, 0.13436832821591355, 0.061209987774604124]","[0.1474272261, -0.0091197652, 159.0883508558, 0.13446137950112058, 0.061139958559117885]"
0.49469373414952056,0.08872484329068889,0.14763551701947714,-0.0027181489532374665,0.5482132291525472,0.3033165968260364,0.0106695640390156,1080.6519770334808,5.686538887153536e-05,8.452551343365866e-06,"[0.1474272261, -0.0091197652, 159.0883508558, 0.13446137950112058, 0.061139958559117885]","[0.1474842853, -0.0090982265, 159.1182296216, 0.13455423340895398, 0.06107004513443036]"
0.4954319117346179,0.08871125254592269,0.14769231373339972,-0.0027097168486463277,0.5489515318380926,0.3036981516539263,0.010700526712639236,1078.7982086532948,5.679671392258556e-05,8.432104591138759e-06,"[0.1474842853, -0.0090982265, 159.1182296216, 0.13455423340895398, 0.06107004513443036]","[0.1475412754, -0.0090767464, 159.1480378945, 0.13464689037697242, 0.06100024735891706]"
0.49617037330328495,0.08869770396167945,0.14774904157040267,-0.00270130523184783,0.5496901176845135,0.30407985281935657,0.01073154918228929,1076.9515882163164,5.672783700294559e-05,8.411616798497529e-06,"[0.1475412754, -0.0090767464, 159.1480378945, 0.13464689037697242, 0.06100024735891706]","[0.1475981962, -0.0090553248, 159.1777758811, 0.13473935084199332, 0.06093056509151507]"
0.49690911851113695,0.0886841974355202,0.1478057005289342,-0.002692914243438222,0.5504289863523925,0.3044617001469164,0.010762631487756611,1075.1120823431145,5.6658958531519144e-05,8.390988409608113e-06,"[0.1475981962, -0.0090553248, 159.1777758811, 0.13473935084199332, 0.06093056509151507]","[0.1476550477, -0.0090339617, 159.2074437873, 0.13483161524052778, 0.06086099818994139]"
0.4976481470137816,0.08867073286430299,0.14786229050724484,-0.002684543722771068,0.551168137502293,0.304843693461185,0.010793773660987781,1073.279658289141,5.658997831065049e-05,8.370520667154088e-06,"[0.1476550477, -0.0090339617, 159.2074437873, 0.13483161524052778, 0.06086099818994139]","[0.1477118298, -0.0090126568, 159.2370418185, 0.13492368400854954, 0.060791546511645894]"
0.4983874584663179,0.08865731014568914,0.14791881140359311,-0.0026761938091816664,0.5519075707942309,0.3052258325864586,0.01082497573410231,1071.4542834628833,5.652089634827773e-05,8.349913589401556e-06,"[0.1477118298, -0.0090126568, 159.2370418185, 0.13492368400854954, 0.060791546511645894]","[0.1477685424, -0.0089914101, 159.2665701796, 0.13501555758177367, 0.06072220991294795]"
0.49912705252333583,0.08864392917664324,0.14797526311624545,-0.0026678644409659866,0.552647285887702,0.3056081173467644,0.010856237738728411,1069.635925463927,5.645171265233895e-05,8.329368215679797e-06,"[0.1477685424, -0.0089914101, 159.2665701796, 0.13501555758177367, 0.06072220991294795]","[0.1478251854, -0.0089702214, 159.2960290746, 0.13510723639530112, 0.06065298824996811]"
0.49986692883891704,0.08863058985443842,0.14803164564368043,-0.0026595556559984076,0.5533872824416635,0.30599054756585164,0.010887559713767599,1067.8245516336444,5.638252743497829e-05,8.308784967579058e-06,"[0.1478251854, -0.0089702214, 159.2960290746, 0.13510723639530112, 0.06065298824996811]","[0.1478817588, -0.0089490906, 159.3254187071, 0.13519872088378143, 0.06058388137822179]"
0.5006070870671354,0.08861729207615843,0.14808795888417936,-0.0026512674915388154,0.5541275601150446,0.30637312306745507,0.010918941690600072,1066.0201299147166,5.631324049892861e-05,8.28816445959217e-06,"[0.1478817588, -0.0089490906, 159.3254187071, 0.13519872088378143, 0.06058388137822179]","[0.1479382625, -0.0089280176, 159.3547392797, 0.1352900114812798, 0.06051488915311889]"
0.5013475268615563,0.08860403573870074,0.14814420283623525,-0.002642999783819629,0.5548681185662454,0.30675584367503567,0.01095038370751827,1064.2226280150894,5.6243952055889945e-05,8.267707719186376e-06,"[0.1479382625, -0.0089280176, 159.3547392797, 0.1352900114812798, 0.06051488915311889]","[0.1479946965, -0.0089070021, 159.383990995, 0.13538110862179561, 0.06044601142817142]"
0.5020882478757375,0.08859082073978164,0.14820037729794064,-0.0026347527692812695,0.5556089574536197,0.3071387092120307,0.01098188578836089,1062.4320146295117,5.617446170538831e-05,8.24701453835952e-06,"[0.1479946965, -0.0089070021, 159.383990995, 0.13538110862179561, 0.06044601142817142]","[0.1480510606, -0.0088860442, 159.4131740543, 0.1354720127383121, 0.06037724805823576]"
0.5028292497622272,0.08857764697593523,0.14825648226780364,-0.0026265263831303735,0.5563500764345095,0.30752171950135454,0.011013447971131874,1060.648257802427,5.6104969862996734e-05,8.226386150896048e-06,"[0.1480510606, -0.0088860442, 159.4131740543, 0.1354720127383121, 0.06037724805823576]","[0.1481073548, -0.0088651437, 159.442288659, 0.13556272426392788, 0.06030859889541418]"
0.5035705321735662,0.08856451434401957,0.1483125176441358,-0.002618320459769681,0.5570914751662198,0.3079048743659024,0.01104507028610632,1058.871326176989,5.6035376332169706e-05,8.205923360692438e-06,"[0.1481073548, -0.0088651437, 159.442288659, 0.13556272426392788, 0.06030859889541418]","[0.148163579, -0.0088443003, 159.4713350092, 0.1356532436305331, 0.06024006379368907]"
0.5043120947617868,0.08855142274172073,0.14836848342545952,-0.002610135233808989,0.5578331533055089,0.308288173628287,0.01107675277133402,1057.1011881180993,5.59657813237191e-05,8.18522596069196e-06,"[0.148163579, -0.0088443003, 159.4713350092, 0.1356532436305331, 0.06024006379368907]","[0.1482197332, -0.0088235141, 159.5003133049, 0.13574357127021433, 0.06017164260438057]"
0.5050539371789141,0.08853837206555168,0.14842437951010073,-0.002601970538449837,0.5585751105091249,0.30867161711111574,0.011108495456703251,1055.3378126068287,5.589608464121043e-05,8.164695359151944e-06,"[0.1482197332, -0.0088235141, 159.5003133049, 0.13574357127021433, 0.06017164260438057]","[0.1482758173, -0.0088027848, 159.529223745, 0.1358337076140587, 0.06010333517984371]"
0.5057960590764646,0.08852536221285942,0.14848020589659577,-0.002593826506903074,0.5593173464332697,0.30905520463671377,0.011140298379780712,1053.581168354238,5.582638649503924e-05,8.144031546763325e-06,"[0.1482758173, -0.0088027848, 159.529223745, 0.1358337076140587, 0.06010333517984371]","[0.1483318313, -0.0087821124, 159.5580665283, 0.13592365309288507, 0.0600351413712182]"
